Time,Ctrl,QPos,QVel
0.5580000000000004,"-1.58344873,1.6038757835899071,-0.38584410505286026,-3.141592653589793,-1.57268012,0.00907312","-1.5827337722571584,-2.425756823561795,2.8613173141060857,-3.395584031305237,-1.5726798829359752,0.00907286258936454","-0.005173713950277525,1.5227395614402335,-0.16826763353191915,-3.1278688339229053,9.027400894079427e-05,-1.0639366467550598e-06"
0.5600000000000004,"-1.58344873,1.6289567689460007,-0.148059293846742,-3.141592653589793,-1.57268012,0.00907312","-1.5827403430761926,-2.422720279618538,2.8608969408442744,-3.4018226435794827,-1.5726800125396454,0.009072863193049077","-0.0032854095170645626,1.5182719716284423,-0.21018663090561404,-3.1193061371228765,-6.480183512174862e-05,3.018422685665446e-07"
0.5620000000000004,"-1.58344873,1.6017615665795204,-0.42145934893643844,-3.141592653589793,-1.57268012,0.00907312","-1.5827504964773802,-2.4196731172675903,2.8605575292780245,-3.4080803351337443,-1.5726798198960932,0.009072859293574313","-0.005076700593781723,1.523581175473928,-0.16970578312489656,-3.1288457771307745,9.632177610014945e-05,-1.949737382180798e-06"
0.5640000000000004,"-1.58344873,1.6300533255248406,-0.12441460536198745,-3.141592653589793,-1.57268012,0.00907312","-1.5827558452798267,-2.416636646993682,2.860113912162261,-3.4143169577708137,-1.5726800133216496,0.00907286078670659","-0.0026744012232716914,1.518235136954051,-0.22180855788187384,-3.1183113185346807,-9.671277825527926e-05,7.465661384110507e-07"
0.5660000000000004,"-1.58344873,1.5980469562015642,-0.45537919950293704,-3.141592653589793,-1.57268012,0.00907312","-1.582766241689314,-2.4135883288382183,2.8597720518924605,-3.420576795940879,-1.5726797563073265,0.009072856908248545","-0.005198204743653479,1.5241590777319225,-0.17093013490027373,-3.1299190850326046,0.00012850716152631363,-1.939229023336523e-06"
0.5680000000000004,"-1.58344873,1.81760744397908,-0.10383001380541046,-3.141592653589793,-1.57268012,0.00907312","-1.5827708394699984,-2.4105531921632584,2.859306396660648,-3.4268115651213837,-1.5726799935700049,0.00907285841177811","-0.0022988903421614347,1.5175683374798934,-0.2328276159061539,-3.1173845902522905,-0.00011863133921249339,7.517647822673665e-07"
0.5700000000000004,"-1.58344873,1.5133072509098442,-0.5611607694327789,-3.141592653589793,-1.57268012,0.00907312","-1.582756487776196,-2.4073990854015315,2.8589627268147835,-3.4330864138756936,-1.5726809310953758,0.00907287630196472","0.007175846901233166,1.5770533808635097,-0.17183492293217428,-3.137424377154922,-0.0004687626854823402,8.94509330500208e-06"
0.5720000000000004,"-1.58344873,1.7377470659233056,-0.12552333341924715,-3.141592653589793,-1.57268012,0.00907312","-1.5827630518724396,-2.4043391307792614,2.8584838695959442,-3.4393140866262972,-1.5726800123727223,0.009072862279580112","-0.0032820481218375497,1.5299773111350938,-0.239428609419582,-3.1138363753019065,0.00045936132680756325,-7.0111923037855795e-06"
0.5740000000000004,"-1.58344873,1.5292175578284661,-0.5240735256744977,-3.141592653589793,-1.57268012,0.00907312","-1.5827618257290106,-2.40121154129435,2.858118404736475,-3.445579211409576,-1.5726801811634115,0.009072867946032025","0.000613071714533054,1.5637947424555216,-0.18273242973462483,-3.1325623916393472,-8.43953446431348e-05,2.83322595672829e-06"
0.5760000000000004,"-1.58344873,1.9902616754770297,-0.10837166053751224,-3.141592653589793,-1.57268012,0.00907312","-1.5827730726653417,-2.398159832563962,2.8576179708350806,-3.4518074610941807,-1.572679917850567,0.009072774197150758","-0.00562346816559184,1.5258543651942507,-0.2502169506971756,-3.11412484230228,0.00013165642224252633,-4.687444063380411e-05"
0.5780000000000004,"-1.58344873,1.394237984362674,-0.6393050314492412,-3.141592653589793,-1.57268012,0.00907312","-1.5827403929012036,-2.3948944861532935,2.8572491129762736,-3.45809295464151,-1.5726817344032817,0.009072800089470699","0.016339882069111085,1.632673205334307,-0.1844289294036216,-3.1427467736646992,-0.0009082763573503403,1.2946159970257392e-05"
0.5800000000000004,"-1.58344873,1.9544463200046676,-0.12278718507054309,-3.141592653589793,-1.57268012,0.00907312","-1.5827593192271476,-2.3918243668605563,2.8567421867500933,-3.464311585061574,-1.5726791065876078,0.00907273932979741","-0.009463162971963965,1.5350596463685784,-0.25346311309019964,-3.109315210032202,0.0013139078370173747,-3.0379836645010428e-05"
0.5820000000000004,"-1.58344873,1.3918299041707543,-0.6577899493516974,-3.141592653589793,-1.57268012,0.00907312","-1.5827369615622529,-2.388564440965269,2.856361198774561,-3.4705901525197,-1.572680320127729,0.009072771035792083","0.011178832447404207,1.6299629476436464,-0.19049398776617926,-3.139283729062996,-0.0006067700606185692,1.5852997337078365e-05"
0.5840000000000004,"-1.58344873,2.0338567902837865,-0.13221221619806345,-3.141592653589793,-1.57268012,0.00907312","-1.5827628251291528,-2.385498345091449,2.8558418691573237,-3.476808000928775,-1.5726778851185905,0.00907270798854177","-0.012931783449931414,1.533047936909946,-0.25966480861852914,-3.1089242045374537,0.001217504569222306,-3.1523625156678076e-05"
0.5860000000000004,"-1.58344873,1.3353951904060213,-0.6671063734410132,-3.141592653589793,-1.57268012,0.00907312","-1.5827329439558273,-2.3821955530292755,2.8554470669528373,-3.483092052170395,-1.572679877537206,0.009072759048726278","0.01494058666268613,1.6513960310866744,-0.197401102243093,-3.142025620810157,-0.0009962093077459711,2.553009225385261e-05"
0.5880000000000004,"-1.58344873,2.066246654804035,-0.13927017565326194,-3.141592653589793,-1.57268012,0.00907312","-1.5827653384229299,-2.3791316299787058,2.8549125667005857,-3.4893060005743015,-1.5726770270668147,0.009072690808437724","-0.01619723355124179,1.5319615252848293,-0.26725012612574184,-3.1069742019532365,0.001425235195626629,-3.412014427673213e-05"
0.5900000000000004,"-1.58344873,1.3079662956538862,-1.4956537386101978,-3.141592653589793,-1.57268012,0.00907312","-1.5827343051985094,-2.375810871618964,2.854503650199073,-3.495591294357636,-1.572679320437353,0.009072800454268863","0.015516612210204592,1.660379179870823,-0.2044582507564116,-3.142646891667274,-0.001146685269214086,5.482291556955337e-05"
0.5920000000000004,"-1.58344873,2.08254520067532,-0.14480126995411213,-3.141592653589793,-1.57268012,0.00907312","-1.5827716009048998,-2.3727497449234956,2.8539542130097053,-3.501803445653866,-1.5726764132715056,0.00907276515253658","-0.018647853195179382,1.5305633477341722,-0.2747185946837706,-3.10607564811502,0.001453582923655505,-1.7650866140728145e-05"
0.5940000000000004,"-1.58344873,1.2953504022274767,-2.4468324939261556,-3.141592653589793,-1.57268012,0.00907312","-1.5827408813704777,-2.3694208948198963,2.8535317785627097,-3.5080895516407313,-1.5726794686005985,0.009072827801648092","0.015359767210983342,1.6644250517996313,-0.2112172234978339,-3.1430529934325473,-0.0015276645463674133,3.132455575585746e-05"
0.5960000000000004,"-1.58344873,2.0894870629517475,-0.15632597473575416,-3.141592653589793,-1.57268012,0.00907312","-1.582781269522997,-2.366361017173104,2.8529682215843057,-3.5143011262737494,-1.5726767163462365,0.009072783169685033","-0.020194076259637973,1.5299388233961215,-0.2817784892020358,-3.105787316509117,0.0013761271810022895,-2.2315981529480474e-05"
0.5980000000000004,"-1.58344873,1.2881279093511817,-2.739485580833336,-3.141592653589793,-1.57268012,0.00907312","-1.5827506731179986,-2.3630284906402714,2.852529158789806,-3.5205871926126604,-1.572680200910613,0.009072849199397957","0.015298202499191223,1.6662632664163741,-0.21953139725005597,-3.1430331694554834,-0.0017422821881491754,3.3014856462082684e-05"
0.6000000000000004,"-1.58344873,2.092554525184814,-0.15359488223193196,-3.141592653589793,-1.57268012,0.00907312","-1.5827928455704539,-2.359969857208335,2.8519485363449473,-3.5267985144042004,-1.5726773841046897,0.009072811604729268","-0.02108622622764789,1.5293167159682202,-0.29031122242921137,-3.105660895769966,0.0014084029615954565,-1.8797334344682362e-05"
0.6020000000000004,"-1.58344873,1.288914374110596,-2.9849631409076083,-3.141592653589793,-1.57268012,0.00907312","-1.5827624841498604,-2.3566358310806472,2.8514991588532212,-3.5330853527414092,-1.5726807729733592,0.00907287356831521","0.015180710296742585,1.6670130638439045,-0.22468874586292015,-3.143419168604443,-0.0016944343347795867,3.098179297071117e-05"
0.6040000000000004,"-1.58344873,2.093514761205356,-0.18820363847697408,-3.141592653589793,-1.57268012,0.00907312","-1.5828051108282506,-2.353575456517498,2.8509078407869706,-3.5392972026399137,-1.5726777842049628,0.009072827979971214","-0.021313339195058647,1.5301872815744137,-0.29565903312527697,-3.1059249492522394,0.001494384198181431,-2.2794171998123913e-05"
0.6060000000000004,"-1.58344873,1.3093344946639145,-2.397769638924168,-3.141592653589793,-1.57268012,0.00907312","-1.5827729880714119,-2.3502394279617835,2.8504304146818713,-3.5455822833252197,-1.572681185905613,0.009072883754334942","0.016061378419343766,1.6680142778574536,-0.23871305254973926,-3.1425403426531284,-0.0017008503250225868,2.7887181864108075e-05"
0.6080000000000004,"-1.58344873,2.093991633488048,-0.15235357868665655,-3.141592653589793,-1.57268012,0.00907312","-1.5828120581650675,-2.347165858572171,2.8498110133960872,-3.551795620294586,-1.572678230166686,0.009072844290493341","-0.01953504682786442,1.5367846948062458,-0.30970064289194676,-3.106668484683199,0.0014778694634424885,-1.9731920800159805e-05"
0.6100000000000004,"-1.58344873,1.2928239778146162,-3.07937317943038,-3.141592653589793,-1.57268012,0.00907312","-1.5827800023145302,-2.343819803239324,2.849335090273434,-3.5580834632187757,-1.5726814146189636,0.009072894737562898","0.016027925268722317,1.673027666423738,-0.2379615613265214,-3.1439214620947946,-0.001592226138848185,2.5223534778122066e-05"
0.6120000000000004,"-1.58344873,2.094163906721063,-0.24196955274025767,-3.141592653589793,-1.57268012,0.00907312","-1.5828226657658977,-2.340748297728181,2.848716618041143,-3.564296038522081,-1.5726782266681782,0.009072851029395845","-0.021331725683724326,1.5357527555714292,-0.3092361161454249,-3.106287651652785,0.0015939753927271165,-2.185408352670838e-05"
0.6140000000000004,"-1.58344873,1.3499680078909346,-0.581819326127444,-3.141592653589793,-1.57268012,0.00907312","-1.5827880133922767,-2.3374034939196218,2.8481880626469405,-3.5705784517050247,-1.5726817132354345,0.00907290485148015","0.017326186810474552,1.672401904279627,-0.26427769710133725,-3.14120659147181,-0.0017432836281603995,2.69110421527874e-05"
0.6160000000000004,"-1.58344873,2.094279504557129,-0.1347113015978585,-3.141592653589793,-1.57268012,0.00907312","-1.5828208971885096,-2.3343002191547186,2.847517376977523,-3.5767947389805212,-1.5726788939501204,0.009072864216240081","-0.01644189811642863,1.551637382451487,-0.3353428347088609,-3.1081436377481446,0.001409642657046688,-2.031762003465263e-05"
0.6180000000000004,"-1.58344873,1.280680212915207,-3.1185982965596684,-3.141592653589793,-1.57268012,0.00907312","-1.5827877478193926,-2.3309324904826183,2.847015894385055,-3.5830844000142164,-1.5726818290965878,0.009072900447830332","0.016574684558541348,1.6838643360501735,-0.2507412962337771,-3.1448305168475867,-0.00146757323368826,1.8115795124903458e-05"
0.6200000000000004,"-1.58344873,2.094332185212442,-0.30149987918301724,-3.141592653589793,-1.57268012,0.00907312","-1.582834066816971,-2.3278520564045757,2.8463710888868343,-3.58929628332526,-1.5726782783483522,0.009072857850972593","-0.02315949878915959,1.5402170390213044,-0.32240274911053796,-3.105941655521853,0.0017753741177831761,-2.1298428869796757e-05"
0.6220000000000004,"-1.58344873,1.4438364468329579,-0.5448006171553401,-3.141592653589793,-1.57268012,0.00907312","-1.5827986901405475,-2.3244999932262744,2.8457884039608956,-3.595575582967657,-1.5726819465555346,0.009072911303157854","0.017688338211648055,1.6760315891506958,-0.2913424629693956,-3.139649821198425,-0.001834103591256068,2.6726092630641135e-05"
0.6240000000000004,"-1.58344873,2.094119964563076,-0.18014480898866436,-3.141592653589793,-1.57268012,0.00907312","-1.5828202264766356,-2.321337388439732,2.8450917376405727,-3.6018011325071972,-1.5726796582153253,0.009072884450847413","-0.010768168044026055,1.581302393271181,-0.34833316016155924,-3.1127747697700117,0.0011441701047164095,-1.342615522073695e-05"
0.6260000000000004,"-1.58344873,1.3132401036263,-3.119923676932795,-3.141592653589793,-1.57268012,0.00907312","-1.5827819166218413,-2.3179285416475355,2.844544423130215,-3.608088603285689,-1.5726823477793628,0.00907291365763373","0.01915492739710205,1.7044233960984303,-0.27365725517898387,-3.1437353892459132,-0.0013447820187068283,1.4603393158559405e-05"
0.6280000000000004,"-1.58344873,2.0943396753530084,-0.30342110023815705,-3.141592653589793,-1.57268012,0.00907312","-1.58282432164087,-2.3148000525839083,2.843853672813263,-3.614301476802835,-1.5726786184352715,0.009072867118304736","-0.02120250951426744,1.5642445318135902,-0.34537515847584466,-3.1064367585730626,0.001864672045614918,-2.326966449730387e-05"
0.6300000000000004,"-1.58344873,1.4525077825660397,-0.5744203780229853,-3.141592653589793,-1.57268012,0.00907312","-1.5827897623477054,-2.3114133142997826,2.8432372468495233,-3.620580494003951,-1.5726820217653983,0.009072915574764123","0.017279646582246188,1.6933691420629111,-0.3082129818698453,-3.139508600557868,-0.0017016650634461934,2.4228229693635486e-05"
0.6320000000000005,"-1.58344873,2.094263026247884,-0.19587597671208634,-3.141592653589793,-1.57268012,0.00907312","-1.5828132479901909,-2.3082205943039353,2.842498603152472,-3.6268053405046246,-1.5726796018829106,0.009072887347054573","-0.011742821242751885,1.5963599979235852,-0.3693218485255661,-3.1124232503367044,0.0012099412438715314,-1.411385477483559e-05"
0.6340000000000005,"-1.58344873,1.3481673780989052,-3.111259456833251,-3.141592653589793,-1.57268012,0.00907312","-1.582777654342515,-2.3047893083450064,2.841912472740092,-3.6330915130757138,-1.5726822493620578,0.009072914538775387","0.017796823837934798,1.7156429794644086,-0.2930652061898559,-3.143086285544553,-0.001323739573648178,1.3595860407272669e-05"
0.6360000000000005,"-1.58344873,2.0943579013617186,-0.3240775971441665,-3.141592653589793,-1.57268012,0.00907312","-1.5828190749558062,-2.301624239841557,2.8411824986973744,-3.6393066326148897,-1.5726786693884969,0.009072871705151602","-0.020710306645675285,1.582534251724536,-0.3649870213589601,-3.107559769587901,0.0017899867804455957,-2.1416811892287805e-05"
0.6380000000000005,"-1.58344873,1.4836625229069798,-0.5848593869296077,-3.141592653589793,-1.57268012,0.00907312","-1.5827853101189566,-2.2982109784141356,2.8405257400756785,-3.6455848052165187,-1.572682021534822,0.009072915727682835","0.016882418424836416,1.706630713710768,-0.3283793108479025,-3.1390863008145207,-0.0016760731626429114,2.201126561703971e-05"
0.6400000000000005,"-1.58344873,2.094288243054456,-0.2336562457262228,-3.141592653589793,-1.57268012,0.00907312","-1.582807592371554,-2.2949809443919746,2.839752295052083,-3.651811897180485,-1.5726796560173342,0.009072890704573412","-0.011141126298770801,1.615017011080441,-0.3867225117977111,-3.1135459819830094,0.0011827587439371557,-1.2511554711725378e-05"
0.6420000000000005,"-1.58344873,1.3906150033709737,-3.0500876660854854,-3.141592653589793,-1.57268012,0.00907312","-1.5827721586930419,-2.2915227877218016,2.83911894520096,-3.6580958941363306,-1.572682251990761,0.009072914783233564","0.017716839256079947,1.7290783350865162,-0.3166749255613588,-3.14199847792281,-0.0012979867134014457,1.2039330076004345e-05"
0.6440000000000005,"-1.58344873,2.094366390187693,-0.31405972139085936,-3.141592653589793,-1.57268012,0.00907312","-1.5828103098695363,-2.2883138366751186,2.8383414487445555,-3.6643134555853005,-1.5726791456007672,0.009072793740553538","-0.01907558824726127,1.6044755233414691,-0.38874822820243493,-3.108780724484907,0.001553194996936943,-6.052134001354683e-05"
0.6460000000000005,"-1.58344873,1.4819342978070864,-0.6299369253900213,-3.141592653589793,-1.57268012,0.00907312","-1.5827782434820892,-2.2848687865112023,2.8376570662375045,-3.670592161699651,-1.5726820045633803,0.009072823655751926","0.016033193723509684,1.722525081958072,-0.3421912535254188,-3.1393530571753003,-0.0014294813065443943,1.4957599194067016e-05"
0.6480000000000005,"-1.58344873,2.09436264511741,-0.22921627765230257,-3.141592653589793,-1.57268012,0.00907312","-1.5828032850325149,-2.281616549313975,2.836836382704272,-3.6768172335064904,-1.5726791304281917,0.00907277422454632","-0.012520775212871857,1.6261185986137965,-0.4103417666161457,-3.1125359034195923,0.0014370675942861721,-2.4715602802700195e-05"
0.6500000000000005,"-1.58344873,1.4129860558703435,-3.0903084101494893,-3.141592653589793,-1.57268012,0.00907312","-1.5827714863174795,-2.278141232601098,2.836172777806037,-3.6831009021015175,-1.572681259378059,0.009072805682336902","0.01589935751771794,1.737658356438448,-0.3318024491176717,-3.1418342975134803,-0.0010644749336672344,1.57288952911407e-05"
0.6520000000000005,"-1.58344873,2.094378374412598,-0.3691189956763501,-3.141592653589793,-1.57268012,0.00907312","-1.5828098781889464,-2.2749063915674963,2.835364547645067,-3.6893202382041204,-1.5726773774353946,0.009072813386823338","-0.01919593573344612,1.6174205168009224,-0.4041150804850223,-3.1096680513013126,0.0019409713322659549,3.852243218341507e-06"
0.6540000000000005,"-1.58344873,1.5433007697917254,-0.6018627550281388,-3.141592653589793,-1.57268012,0.00907312","-1.582776833024652,-2.2714426023203513,2.834625036775845,-3.695596629119166,-1.572680584997627,0.009072865257055772","0.016522582147125923,1.7318946235724162,-0.3697554346108428,-3.138195457522859,-0.0016037811162924768,2.5935116216665792e-05"
0.6560000000000005,"-1.58344873,2.0943291891562157,-0.33844162696080726,-3.141592653589793,-1.57268012,0.00907312","-1.5827965019861885,-2.2681412045036695,2.833782999244445,-3.701828224529001,-1.5726784537298042,0.009072849705675075","-0.00983448076820288,1.6506989083409662,-0.4210187656999755,-3.1157977049173744,0.0010656339114723558,-7.775690348781418e-06"
0.6580000000000005,"-1.58344873,1.4945182333004152,-0.6659742386944854,-3.141592653589793,-1.57268012,0.00907312","-1.5827596324996402,-2.264631903754469,2.833037924448032,-3.708107094691195,-1.5726812103692347,0.00907287886186372","0.01843474327407943,1.7546503746001627,-0.37253739820665244,-3.139435081096854,-0.0013783197152499082,1.457809432241671e-05"
0.6600000000000005,"-1.58344873,2.09437862408395,-0.28193450850393775,-3.141592653589793,-1.57268012,0.00907312","-1.5827860492111312,-2.2613261997463048,2.832152466824341,-3.7143313470080144,-1.5726784007256478,0.009072850036258543","-0.013208355745470086,1.6528520040820986,-0.4427288118454403,-3.112126158409624,0.0014048217934486402,-1.4412802588318498e-05"
0.6620000000000005,"-1.58344873,1.4740856291794864,-2.0314264893415213,-3.141592653589793,-1.57268012,0.00907312","-1.5827572903882943,-2.2578118587885134,2.831411726957413,-3.7206115155651194,-1.5726809856798758,0.009072877130556536","0.01437941141844017,1.7571704788956666,-0.3703699334641337,-3.140084278552579,-0.001292477114030586,1.3547148996357794e-05"
0.6640000000000005,"-1.58344873,2.0943861142245166,-0.36297127555341646,-3.141592653589793,-1.57268012,0.00907312","-1.5827923371793897,-2.2545132932035155,2.8305258154242625,-3.726834516823047,-1.572678114891375,0.009072852425811729","-0.01752339554776085,1.6492827924989504,-0.44295576657523084,-3.11150062896375,0.0014353942503935661,-1.2352372403623346e-05"
0.6660000000000005,"-1.58344873,1.57697669144713,-0.6566448941126932,-3.141592653589793,-1.57268012,0.00907312","-1.582763197017579,-2.251003378450061,2.829735244906847,-3.733111287231165,-1.5726811919832326,0.009072886400878768","0.014570080905315305,1.7549573767272904,-0.39528525870776965,-3.1383852040591753,-0.0015385459288116223,1.698753351942191e-05"
0.6680000000000005,"-1.58344873,2.0943706346006805,-0.38001190710126265,-3.141592653589793,-1.57268012,0.00907312","-1.5827826669111376,-2.2476488870706555,2.828823701907676,-3.739343389216127,-1.5726791675586478,0.009072873732720236","-0.009734946779272113,1.6772456897027679,-0.45577149958574403,-3.116050992481065,0.0010122122924164688,-6.3340792661308e-06"
0.6700000000000005,"-1.58344873,1.5904774201457181,-0.6665989164176769,-3.141592653589793,-1.57268012,0.00907312","-1.5827482230358585,-2.2441008789426937,2.8280045111222853,-3.745620059835102,-1.5726817771439754,0.009072897289128223","0.017221937639539237,1.774004063980779,-0.40959539269514744,-3.1383353094873736,-0.0013047926638137509,1.177820399340985e-05"
0.6720000000000005,"-1.58344873,2.0943541562914354,-0.3955563830710811,-3.141592653589793,-1.57268012,0.00907312","-1.5827660651904258,-2.2407115872291774,2.8270670328695715,-3.751852012248095,-1.5726794160270123,0.009072878433161005","-0.00892107728362878,1.6946458567581928,-0.46873912635690135,-3.1159762064965535,0.0011805584815703669,-9.427983608697942e-06"
0.6740000000000005,"-1.58344873,1.6097665294735939,-0.670047377134193,-3.141592653589793,-1.57268012,0.00907312","-1.5827330945419147,-2.2371386663139416,2.8262201862890004,-3.7581272391899043,-1.5726818035220027,0.009072899908180575","0.016485324255544147,1.7864604576177927,-0.4234232902855812,-3.1376134709047334,-0.0011937474951509296,1.0737509784862048e-05"
0.6760000000000005,"-1.58344873,2.094331685869738,-0.42078617255308304,-3.141592653589793,-1.57268012,0.00907312","-1.5827515857557357,-2.2337201058095273,2.82526120880673,-3.7643601361812857,-1.5726794424636104,0.009072881806275438","-0.009245606910546204,1.7092802522071735,-0.4794887411352247,-3.1164484956907397,0.0011805291962158058,-9.050952568363245e-06"
0.6780000000000005,"-1.58344873,1.6353848075796114,-0.6645990488865956,-3.141592653589793,-1.57268012,0.00907312","-1.5827203131641676,-2.230126179583127,2.8243837110513734,-3.770633971346769,-1.572681788601924,0.009072902284376492","0.01563629578400205,1.796963113200179,-0.43874887767825593,-3.136917582741609,-0.001173069156839512,1.0239050526723486e-05"
0.6800000000000005,"-1.58344873,2.0942849973268776,-0.45618925820513345,-3.141592653589793,-1.57268012,0.00907312","-1.5827387043953531,-2.226677427989418,2.823406701695187,-3.7768687330910007,-1.5726794970888849,0.009072888155226593","-0.009195615592705337,1.7243757968542681,-0.48850467809306214,-3.1173808721157874,0.0011457565195819512,-7.064574949091729e-06"
0.6820000000000005,"-1.58344873,1.6652325183918104,-0.6512748378340087,-3.141592653589793,-1.57268012,0.00907312","-1.5827080833076745,-2.2230620388833966,2.822494669706756,-3.7831409647327714,-1.5726818242523495,0.009072906458175965","0.01531054383927652,1.8076945530107487,-0.4560159942155607,-3.136115820885363,-0.0011635817322869202,9.151474685781951e-06"
0.6840000000000005,"-1.58344873,2.094163157707006,-0.4996290774308245,-3.141592653589793,-1.57268012,0.00907312","-1.582725610598701,-2.2195803766923645,2.8215018853427636,-3.7893781055557354,-1.572679586555433,0.009072894067137354","-0.008763645513299355,1.740831095515969,-0.49639218199633295,-3.118570411481922,0.0011188484582213333,-6.195519304921328e-06"
0.6860000000000005,"-1.58344873,1.6982520540622943,-0.6315658437095792,-3.141592653589793,-1.57268012,0.00907312","-1.582694904751551,-2.2159417804580905,2.8205518830803147,-3.7956485144830268,-1.5726818854804319,0.009072910700966623","0.015352923575008916,1.8192981171369278,-0.47500113122436416,-3.1352044636456893,-0.0011494624993641598,8.316914634326889e-06"
0.6880000000000005,"-1.58344873,2.093773920068934,-0.5503474407513784,-3.141592653589793,-1.57268012,0.00907312","-1.5827112125222105,-2.2124241732564567,2.819544975046824,-3.8018883361753306,-1.5726796790503732,0.009072895896152462","-0.008153885329759573,1.758803600817015,-0.5034540167452187,-3.1199108461520395,0.001103215029293162,-7.402407080257022e-06"
0.6900000000000005,"-1.58344873,1.8382385368250036,-0.6050988702596132,-3.141592653589793,-1.57268012,0.00907312","-1.5826800494827478,-2.208760453829836,2.8185535783895777,-3.808156702233159,-1.5726819480683538,0.009072914120536563","0.015581519731374689,1.8318597133103052,-0.49569832862325747,-3.134183028914322,-0.0011345089903519296,9.112192049968151e-06"
0.6920000000000005,"-1.58344873,2.0685913184724973,-0.6002402033280618,-3.141592653589793,-1.57268012,0.00907312","-1.5826766874724518,-2.2051448458296257,2.817535321273288,-3.814406974962269,-1.572681056814306,0.009072842727880667","0.0016810051479462882,1.807804000105282,-0.5091285581449915,-3.125136364554953,0.0004456270239757876,-3.5696327947821804e-05"
0.6940000000000005,"-1.58344873,1.733019788540847,-0.6041641007169956,-3.141592653589793,-1.57268012,0.00907312","-1.5826444211317299,-2.201428149616212,2.8165044300850623,-3.8206711796101804,-1.5726822072446194,0.009072833613273285","0.016133170361015227,1.8583481067069745,-0.5154455941126689,-3.132102323955699,-0.0005752151567036904,-4.55730369060362e-06"
0.6960000000000005,"-1.58344873,2.088098390890839,-0.5973156779441267,-3.141592653589793,-1.57268012,0.00907312","-1.582665458360433,-2.1978337723816255,2.815458498945707,-3.8269115304279318,-1.5726790754616058,0.009072793901486962","-0.01051861435148502,1.797188617293184,-0.5229655696776309,-3.120175408875683,0.0015658915068262275,-1.985589316174131e-05"
0.6980000000000005,"-1.58344873,1.7541409862511292,-0.6114072538976845,-3.141592653589793,-1.57268012,0.00907312","-1.5826421750311674,-2.1941177185355576,2.8144102288834794,-3.8331762505147586,-1.5726804768039317,0.009072856402603585","0.011641664632782343,1.8580269230340327,-0.5241350311138068,-3.1323600434133936,-0.0007006711629340867,3.125055831150364e-05"
0.7000000000000005,"-1.58344873,2.0897859195603243,-0.6154008095938805,-3.141592653589793,-1.57268012,0.00907312","-1.5826650428021942,-2.1905108395881325,2.813347433605771,-3.8394187390990706,-1.5726781746412186,0.00907285917487513","-0.011433885513427444,1.8034394737125974,-0.5313976388542293,-3.1212442921560264,0.0011510813565549752,1.386135772582596e-06"
0.7020000000000005,"-1.58344873,1.8879451069907875,-0.6187618229192906,-3.141592653589793,-1.57268012,0.00907312","-1.5826429996550126,-2.1867846396190713,2.812275861666214,-3.84568345441094,-1.5726804575024043,0.009072879105541094","0.011021573590829094,1.863099984530569,-0.53578596977847,-3.132357655934758,-0.0011414305927677612,9.965332981910129e-06"
0.7040000000000005,"-1.58344873,2.036374725870673,-0.6439221413475442,-3.141592653589793,-1.57268012,0.00907312","-1.5826434610389055,-2.1830940911836056,2.811193393594704,-3.8519354810348654,-1.572679671551212,0.009072879236147711","-0.00023069194647334923,1.8452742177328112,-0.5412340357548683,-3.1260133119625646,0.0003929755961922571,6.530330872215802e-08"
0.7060000000000005,"-1.58344873,1.8148545676497787,-0.6227469522073497,-3.141592653589793,-1.57268012,0.00907312","-1.5826247309952648,-2.179341193985453,2.8100896512345583,-3.8581952936722286,-1.5726806991357387,0.0090728915056531","0.009365021820376112,1.8764485990763504,-0.5518711800728597,-3.1299063186815514,-0.0005137922633466613,6.134752694319143e-06"
0.7080000000000005,"-1.58344873,2.082961652490781,-0.6443457087965427,-3.141592653589793,-1.57268012,0.00907312","-1.582644083899853,-2.175671895480803,2.8089819575480375,-3.864440108004305,-1.5726787982214725,0.009072882964800659","-0.009676452294128241,1.8346492523247957,-0.5538468432604862,-3.122407166038362,0.0009504571330560847,-4.270426220869429e-06"
0.7100000000000005,"-1.58344873,1.8806529558072302,-0.6336793741237474,-3.141592653589793,-1.57268012,0.00907312","-1.5826258427911533,-2.1719049903523953,2.8078605460324693,-3.8707029159567843,-1.5726807294352052,0.009072895228334188","0.009120554349823926,1.8834525642039652,-0.560705757784151,-3.1314039762395045,-0.0009656068663908302,6.131766764163031e-06"
0.7120000000000005,"-1.58344873,2.059194937132641,-0.6672451282949954,-3.141592653589793,-1.57268012,0.00907312","-1.5826344679239954,-2.168188291641674,2.806733930676904,-3.876952981497976,-1.5726795875001462,0.009072891615531637","-0.004312566421115143,1.858349355360579,-0.5633076777825669,-3.125032770595808,0.0005709675294455426,-1.8064012752569973e-06"
0.7140000000000005,"-1.58344873,1.8699852479419974,-0.6311353478805568,-3.141592653589793,-1.57268012,0.00907312","-1.5826178242012332,-2.1644021558542543,2.8055846971184253,-3.883213378423549,-1.5726808938882177,0.009072903215841591","0.008321861381153945,1.8930678937098913,-0.5746167792392677,-3.130198462786534,-0.0006531940357615305,5.8001549765955405e-06"
