Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6
-1.6773909383715973,-2.9659917410150842,1.9546042796647893,-3.8952617334830357,-1.5525447467422187,0.013898782948232042
-1.6775104947087547,-2.967897670194434,1.9507475567508197,-3.896034749045331,-1.5525010692708692,0.013932423683168197
-1.677530185236953,-2.9700570872542134,1.9470985314579148,-3.8967691274063845,-1.5524582526023814,0.013966096715578085
-1.6774234270972397,-2.9724516977403184,1.9436045850621497,-3.897490132381918,-1.5524152057914782,0.013999787404800955
-1.6772497560140043,-2.9751048806725584,1.9402929623934344,-3.898028706472412,-1.5523743621647623,0.014032944425402424
-1.6770562805866038,-2.978024220961049,1.937188447485774,-3.8983469844049243,-1.5523356257442138,0.014065571601676253
-1.6768803348497354,-2.981214338589451,1.9343046713173497,-3.8984467181242954,-1.5522983321378496,0.014097648345487702
-1.6767513911910534,-2.9846786130798897,1.9316485329305448,-3.898334211254372,-1.5522617493388104,0.014129170683164056
-1.676692502988669,-2.9884193221135074,1.929223362651521,-3.8980145313522767,-1.5522252953908402,0.014160128028282936
-1.6766704818104947,-2.992395715448733,1.9269004991886203,-3.8976311289759993,-1.5521894222324901,0.014190488812901582
-1.676656244286282,-2.9965863134512043,1.924589069514168,-3.897217534781854,-1.5521542643670168,0.014220223913560863
-1.6766249060017953,-3.0009763252663113,1.9222311343268803,-3.896775107089878,-1.552120019798795,0.014249357545969267
-1.6765554019931541,-3.0055554218128715,1.9197923727825874,-3.8963020684956704,-1.5520870263308866,0.014277913007708639
-1.6764285924594249,-3.01031760732059,1.9172718942001046,-3.895797795571733,-1.5520554565959845,0.014305904270968107
-1.676319871628429,-3.0148552776255304,1.9145399277373638,-3.895523062472494,-1.5520318605349321,0.01433284012672396
-1.6763201757208845,-3.01921148536007,1.9117222951101027,-3.895478556976487,-1.5520192229693774,0.01435871321137984
-1.676503669044299,-3.0234163482605094,1.9089111402320957,-3.8956321950502093,-1.5520167734089914,0.014383452507905512
-1.6769072446854019,-3.027488532417342,1.9061726793157607,-3.895973791218509,-1.552021319926669,0.014407069484347444
-1.6775257433754327,-3.0314356517246153,1.9035392664703599,-3.8965008526370544,-1.5520284649017422,0.014429538281603798
-1.6783725559745193,-3.0351978311913137,1.9006301526822562,-3.8969014277935794,-1.5520363540557782,0.014451662506127796
-1.679351060179236,-3.03875590868698,1.8974253928666187,-3.897166375290223,-1.5520355390779554,0.014473462331478537
-1.6803818218411055,-3.0421046517225077,1.893937477781724,-3.8972954699441,-1.5520254929669364,0.014494927880085481
-1.6814016556289089,-3.0452403437293034,1.890176247529662,-3.89728939139536,-1.5520076093110151,0.014516091540315702
-1.6823603311282571,-3.048160264067293,1.8861498189915464,-3.897148791697784,-1.5519833824698919,0.014536982484129912
-1.6832155412199639,-3.0508623187633908,1.8818652426228322,-3.8968742882092124,-1.5519540011258572,0.014557440172677877
-1.6839339437944252,-3.0533450776081135,1.8773283307320494,-3.896466440723986,-1.5519204672660136,0.014577464033167079
-1.6844894316937191,-3.0556076446795206,1.872543854064741,-3.8959257599119868,-1.5518835982580184,0.014597070815494441
-1.6848617400915034,-3.0576495552156366,1.8675157014807466,-3.895252712219728,-1.5518440591525426,0.014616276960523323
-1.685063413850245,-3.059882716090892,1.8624456548386634,-3.894356964864833,-1.5518054730461615,0.01463510613963328
-1.6851402487031888,-3.0620806082179506,1.8572188238196834,-3.8932828373054216,-1.551771335460174,0.014653843923949226
-1.6851288773845967,-3.064047767780286,1.8517750544040863,-3.892435008995826,-1.5517419537528485,0.014672545109703478
-1.6850566841417167,-3.065851296110635,1.8463587137955328,-3.891818943814325,-1.5517160275749498,0.014691009688260932
-1.6849550847653563,-3.0675250187255605,1.8410937483925258,-3.891431244903065,-1.5516938333966406,0.01470936179776942
-1.6848582381372492,-3.069073109239597,1.835976378109578,-3.8912703342125483,-1.5516758906745935,0.014727612644775184
-1.6847935501990645,-3.070499345764511,1.8310028433574645,-3.8913352294374293,-1.551661612557533,0.014745747151136128
-1.6847392931158094,-3.071804760241636,1.8261761885391157,-3.891625587943263,-1.551647539248867,0.014763847092098369
-1.6846780878671046,-3.072990569153255,1.8214988790978628,-3.8921410004104446,-1.5516332507922772,0.014781933813645442
-1.6845958968769361,-3.07405810495211,1.8169728830259397,-3.8928810156760045,-1.5516190041887006,0.014800009055981634
-1.6844813871395818,-3.075008772801762,1.812599775223427,-3.8938451351395993,-1.5516051139922795,0.014818084326403106
-1.684325439377854,-3.0758440198917563,1.8083808001462762,-3.895032819872702,-1.5515918460199218,0.014836158011319999
-1.6841347864043994,-3.0765874239313806,1.8043142127174439,-3.896079625806218,-1.5515791365130722,0.014853999361873078
-1.6839139044594764,-3.077236292711748,1.8004044719774164,-3.8969756009410226,-1.5515669768435258,0.014871984106454251
-1.6836664945641024,-3.0777912735638404,1.7966530349973344,-3.8977179602644703,-1.5515554403276446,0.014889872562907806
-1.6833956364073106,-3.078253686013579,1.793059879133147,-3.898306686716126,-1.551544403572728,0.014907668621911709
-1.683103948339004,-3.078624880867323,1.789624685396794,-3.8987422469564685,-1.5515337302798704,0.0149253879837774
-1.6828029944865566,-3.0789065957212856,1.7863457574843518,-3.899025055928389,-1.551523389778526,0.014942940804904591
-1.682502583945693,-3.079099230894835,1.7832167087166015,-3.8991557286795295,-1.5515132335177815,0.014960320415352571
-1.6822125368820824,-3.0791967457695413,1.7802046859238618,-3.8991358187139795,-1.5515032425635933,0.014977531343993341
-1.6819389112884413,-3.07917362758472,1.777290022337088,-3.8993274453724287,-1.5514932784582416,0.014994648788464461
-1.6816874045508168,-3.079033513413261,1.7744500391735938,-3.89974580405239,-1.551482943426585,0.015011527931431984
-1.6814599462608144,-3.078690440089887,1.7713227346186038,-3.9004043694648733,-1.5514702248265737,0.015028366064284138
-1.6812337656703427,-3.078144829223147,1.7679088202480548,-3.901304981660065,-1.5514523334007735,0.015045115449280411
-1.6809903033378497,-3.0773967233511637,1.7642111249809254,-3.902447200033801,-1.5514292794396958,0.01506178748304214
-1.6807142647809488,-3.0764462588903494,1.7602320540978007,-3.9038302373026665,-1.5514016037688378,0.015078396676130494
-1.6803931110202233,-3.075293700761792,1.7559735332171378,-3.9054531888372783,-1.5513697990642625,0.015094943877883753
-1.6800538285520472,-3.073941183748825,1.751431711209067,-3.9073144959269985,-1.551340032102685,0.015111015605177672
-1.679718364033559,-3.0723905886267793,1.7466033116944593,-3.9094126682454373,-1.5513130678469937,0.01512656861729228
-1.6794047945230695,-3.0706436083953346,1.7414855246588001,-3.9117462651370056,-1.5512884938829057,0.015141607268636203
-1.6791279730172224,-3.0687017769040366,1.7360758981922495,-3.9143138832129156,-1.5512658007187845,0.015156136333001132
-1.6789000390035698,-3.066566494140827,1.7303722643646409,-3.9171141477674816,-1.5512445643468642,0.015170164143265686
-1.6787308436985293,-3.0642390463635074,1.7243726765650094,-3.92014570394197,-1.5512244450641004,0.015183702420828933
-1.6786894588803405,-3.061723495668886,1.7180666496899493,-3.923406111726401,-1.55121211675935,0.01519791031103211
-1.6788039689354177,-3.0591325212780496,1.7118895058772934,-3.926876385792288,-1.5512047585297701,0.01521280625217094
-1.6791080721439438,-3.0564682728116606,1.7058397078776735,-3.930551855114421,-1.5512021020630455,0.015228452677155092
-1.6796001082436627,-3.0537318974202936,1.6999172874440935,-3.9344310535183,-1.5512000314109355,0.015244784493945474
-1.6802788138615368,-3.0509246212152434,1.6941220068368004,-3.9385128584813627,-1.5511975734783225,0.015261767697097577
-1.6811425965389994,-3.0480476341569323,1.6884535791691355,-3.942796225096876,-1.5511955518550387,0.015278820210741098
-1.6820801497919813,-3.0450968561356,1.682927145415778,-3.9472822760344597,-1.5511817453337104,0.01529573686219639
-1.6830002266323538,-3.0420763049374697,1.6775554518286278,-3.9518458013389703,-1.5511556539318756,0.01531246796017575
-1.6838399844597032,-3.0389329777493894,1.6721360618260923,-3.9563935085176376,-1.5511206138922073,0.015329152052251837
-1.684547729583619,-3.035604976396058,1.6664418062484392,-3.9609103977858493,-1.5510789744267417,0.015345781942548518
-1.6851501686391417,-3.0321007335728187,1.660467582615313,-3.9652830861247454,-1.551039708857565,0.015362293835638158
-1.6856689562825675,-3.0284201192138034,1.6542119533811976,-3.9695063910396877,-1.5510040971453363,0.01537881001112202
-1.6861236440055214,-3.024590611734055,1.6476889700332564,-3.973574216348699,-1.550972251382157,0.015395252928654788
-1.6865312398374017,-3.020646072499811,1.6409176189527623,-3.977479291443055,-1.5509436087301172,0.015411637874565313
-1.6869058752168755,-3.016615334207138,1.6339144870147453,-3.9812154211106074,-1.5509176956337627,0.01542796160900806
-1.687224634148743,-3.0125482673527353,1.6267168135713514,-3.9847728177749144,-1.550891061839256,0.015444037938768548
-1.6874685452582494,-3.0084872549711315,1.6193571893883425,-3.988142901461009,-1.5508633071129556,0.015459882124341394
-1.6876217934111577,-3.0044683251213824,1.6118638818699584,-3.9913185346141056,-1.5508347899033519,0.015475493477548867
-1.6876711880606459,-3.0005220012720657,1.6042613764454199,-3.9942938166596473,-1.5508061014253574,0.015490879149010974
-1.6876058663778064,-2.9966740989381844,1.5965708785572186,-3.997064023634459,-1.5507775313480372,0.015505926404246032
-1.68736817401546,-2.992641486170239,1.5886075534518909,-3.99968515925366,-1.5507524384848221,0.015521267817469318
-1.6869259673397863,-2.988424186186523,1.580371627206489,-4.002162257621817,-1.5507343806992349,0.015536676462967268
-1.6862796466989753,-2.984022716938899,1.5718616231272198,-4.004495584496603,-1.550727681748709,0.015552239124414658
-1.685415199989931,-2.9795107734635837,1.5633535410500132,-4.006671311607569,-1.5507314842234547,0.01556792223391476
-1.6843227796024618,-2.9749327773694896,1.5550407973432279,-4.00881504645586,-1.5507459928243117,0.015583821686492397
-1.683021513230052,-2.9702835337097837,1.5469179842956513,-4.0110999252222195,-1.550755669853362,0.01559974492335405
-1.681606807693511,-2.9655707473776056,1.5389676920133022,-4.0135600289416455,-1.5507665662176393,0.0156156935625753
-1.6801648426256288,-2.960913460174006,1.5312597245505475,-4.0161716836208345,-1.5507795177775925,0.015631688786173742
-1.6787768361908229,-2.9565781504628488,1.5239795508398388,-4.018897001474264,-1.550794366447563,0.015647735508906666
-1.6774967894615136,-2.952557949492129,1.5170987174976112,-4.021743376980163,-1.5508076589795063,0.01566382244214981
-1.6763351764052181,-2.9488301362644855,1.510513985674621,-4.024592870040221,-1.5508187891821084,0.01567988904502303
-1.6752979324565274,-2.945377090386661,1.504162343111818,-4.027381284853046,-1.550827019647978,0.01569595866588932
-1.6743881190154417,-2.9421853559558415,1.4980029931522971,-4.030097889774805,-1.5508319139725688,0.015712028512498748
-1.6736070803269645,-2.9392457971929065,1.492008749361077,-4.032743748441158,-1.5508332718881737,0.015728083593743027
-1.6729549870567344,-2.9365519788793204,1.4861618795258114,-4.035320073665991,-1.5508309831726086,0.01574412062087447
-1.6723738137439341,-2.9340524710248057,1.4802747285484603,-4.037681400830754,-1.5508220140574005,0.015759932891447736
-1.6718043519690515,-2.9317403346109603,1.474356655515552,-4.039824167906548,-1.5508044198306312,0.015775546940577662
-1.6711972380664832,-2.929611093793519,1.4684144198182287,-4.041750537104279,-1.5507793350023251,0.015790957021390013
-1.6705112481223776,-2.927660836096599,1.4624534218695129,-4.043462719643788,-1.5507481563005712,0.015806178668685365
-1.669712130490434,-2.9258860740831074,1.4564779993437929,-4.044962742085227,-1.5507121096687968,0.015821228072284563
-1.6688595870713059,-2.9242885796089233,1.4504803755155526,-4.046249865446783,-1.5506811515856902,0.015836141476031743
-1.668002847166747,-2.922869475225519,1.4444540449347316,-4.047323585686256,-1.550656638014702,0.015850910458260786
-1.667182991601921,-2.921629369241136,1.4383935972952662,-4.048183557825527,-1.5506376899430612,0.01586552478392266
-1.6664210619426885,-2.9203503344753203,1.4321198544696379,-4.048867427453034,-1.5506214041034834,0.01587998774610305
-1.6657384326843112,-2.9188811678582907,1.425503368959156,-4.049403811045675,-1.5506071335369016,0.01589426855572677
-1.6651618104913524,-2.9172242316025834,1.4185386774352922,-4.049794524919133,-1.5505955702242946,0.015908376507000017
-1.6647130487740334,-2.9153808439990896,1.4112226769517833,-4.050038891934601,-1.5505863106065183,0.01592232435824718
-1.66433759209214,-2.913348046830326,1.4035618388518738,-4.050138401665888,-1.5505711898410053,0.015942340774920766
-1.6639962889507829,-2.9112280023066948,1.3956476990301208,-4.0500767115484875,-1.5505503689088722,0.01596898214469555
-1.6636588540335424,-2.909325927276833,1.3878588384048398,-4.049801171846167,-1.5505253378327926,0.01600212933044712
-1.6632907557537742,-2.907640651725492,1.3802164993699373,-4.049308272284438,-1.5504958214542548,0.016041729480887862
-1.6628636676827364,-2.906169790760493,1.372727285105528,-4.048599104195403,-1.550462462689208,0.01608761560192323
-1.6624550980445205,-2.9049460275952232,1.3655352868009807,-4.048022695398193,-1.5504379474453083,0.016129099341250643
-1.6621346634844272,-2.90400453895185,1.3587248618644425,-4.047584943987496,-1.5504237964212368,0.01616487209313442
-1.66194100700206,-2.9029967922732025,1.352028871895341,-4.0473429152149585,-1.5504158241596966,0.016195126293543083
-1.6619204176917215,-2.901935112799677,1.3454625549038424,-4.04729826957134,-1.550414221047933,0.016219935422083425
-1.6620708264625514,-2.900820627775939,1.3390260475971862,-4.0474507210032185,-1.5504126988368359,0.01623940074931714
-1.6623906394274994,-2.899654410360558,1.3327194393611195,-4.047799704038025,-1.5504099193210938,0.016253632173936886
-1.662878321549665,-2.898437498570946,1.3265427574307787,-4.048344614789011,-1.5504042025379152,0.016267138843929968
-1.6635325014147275,-2.897170911190803,1.320495962753372,-4.049084836505302,-1.5503953105925292,0.016280400905564513
-1.6643518920302514,-2.895855637282247,1.3145789652542705,-4.050019722344682,-1.5503832967015454,0.016293452605510073
-1.6653379765597183,-2.8945082230023202,1.3087979345159448,-4.050788432756586,-1.5503681957716957,0.016306150376802844
-1.6664884716135957,-2.8931253311565808,1.303156083558235,-4.051379358490503,-1.5503501837636888,0.016318731497118294
-1.6676978480734588,-2.8916857000208163,1.2976623521764243,-4.052151207235247,-1.5503293469100965,0.01633156002950197
-1.6688798602308292,-2.8901903367945323,1.292321926263641,-4.053122063337566,-1.550307967164801,0.01634424955045448
-1.6699613020164963,-2.8886367574272476,1.287142497320554,-4.054295959953108,-1.5502878250313894,0.016356990496679498
-1.6708801552388373,-2.8870225840939683,1.2821313933453244,-4.055674683331373,-1.5502707072330093,0.016369802270330802
-1.6715891251115467,-2.88534612066739,1.2772941867458136,-4.057259399625074,-1.550258813253501,0.016382690574596778
-1.6721310796946323,-2.883610355527429,1.2726254566435264,-4.0590480846616215,-1.5502494960731639,0.01639583428196083
-1.6725482915614938,-2.8818181651115045,1.2681198085194687,-4.0610385150066275,-1.550241533983802,0.016409249845269314
-1.6728765750322143,-2.8799720533795448,1.2637725744537873,-4.0632287124075335,-1.5502350899632098,0.01642292690118721
-1.6731468182664857,-2.878074262111861,1.259579831558868,-4.065616996200345,-1.5502294105233578,0.01643683339924462
-1.673385327454305,-2.8761265939573244,1.2555378892767413,-4.068201153630863,-1.5502234313202892,0.016451068075480864
-1.673553248516492,-2.8740676003662107,1.2514079415609802,-4.070636889984327,-1.5502124033401494,0.016463993290263615
-1.6736166096601788,-2.8718070269027005,1.2469139180231863,-4.07292702303392,-1.5501945574755283,0.016475881477084314
-1.6735358934707778,-2.869343513432674,1.2420596861225022,-4.075073146456561,-1.55016948079148,0.016486531070098565
-1.6732778866262827,-2.866675760333969,1.236849382035574,-4.077076409195584,-1.5501380355217127,0.01649598423907027
-1.6728390624386311,-2.863804041001208,1.2312834000836497,-4.078936888714877,-1.5501046404805021,0.01650430094385075
-1.6722696361284204,-2.8607315008524523,1.2253556280392197,-4.080652639690861,-1.5500759420236379,0.016512847812012413
-1.6716368535254096,-2.8574621681218044,1.2190578843028679,-4.082220982617864,-1.5500556262952299,0.01652177502841782
-1.6709980895264427,-2.8539994732887397,1.2123831445832147,-4.083639458907203,-1.550043067725299,0.01653106925232662
-1.67040251523281,-2.8503463588219273,1.2053253456663768,-4.084905924805598,-1.5500366318148222,0.016540719445526545
-1.6698891891105916,-2.8464910915122736,1.197873292955953,-4.086376582646499,-1.5500346488250112,0.016550782726112573
-1.6694570862338618,-2.842438168128249,1.1900218503206552,-4.08806429045855,-1.5500334352358702,0.0165610715028202
-1.6691053340014963,-2.8381884219301963,1.1817692609027894,-4.089970098930306,-1.5500315235210242,0.016571558702498993
-1.6688169992156339,-2.8338814291350016,1.1735739536687806,-4.092071040764285,-1.5500273909826823,0.016582216499198735
-1.668590366786633,-2.829544603713425,1.1655305503545812,-4.094358061981247,-1.5500229347043066,0.016593156841002397
-1.668427761653917,-2.8251829053512307,1.1576416113435615,-4.096714102703135,-1.5500189829004796,0.01660429299063955
-1.6682903996889855,-2.820733372417158,1.1496924710254626,-4.098904012687531,-1.5500107928265532,0.016615138236446936
-1.6681463856467622,-2.8160901184410796,1.1413574697677327,-4.100935376591305,-1.5499981641223222,0.01662587892272394
-1.6679575409869327,-2.8112515937771105,1.132637600501087,-4.102810989047298,-1.5499805164871583,0.016636266725187168
-1.6676914350370862,-2.8062159475980764,1.1235351411893608,-4.104531840903575,-1.5499585133211966,0.016646362986611343
-1.6673204233248726,-2.8009815235669406,1.1140516758690213,-4.106098601300742,-1.5499330895550631,0.016656196030046914
-1.6668865970507192,-2.7955507597989158,1.1041812360792158,-4.107509119320789,-1.5499102364980095,0.01666611113197376
-1.6664225797917736,-2.7899129650564576,1.0939123163076854,-4.109118608219437,-1.549890304084403,0.016676269090381078
-1.6659428187157324,-2.784250457341464,1.083806893354252,-4.110913028308486,-1.5498706499022274,0.01668631422953715
-1.6654772912305498,-2.77856507135788,1.0738649490018002,-4.112888543372554,-1.5498526888383264,0.016696532196820924
-1.6650513052164322,-2.7728591411085888,1.064083972117971,-4.115043193318117,-1.5498362570960686,0.016706873359062655
-1.6646654633001103,-2.7671334620134416,1.0544639202257533,-4.117376188434523,-1.549822304226011,0.01671720372938284
-1.6643201912493413,-2.761388787551537,1.0450047262709277,-4.119886804922083,-1.5498108199835308,0.01672751661210583
-1.664031871616727,-2.7554439791943426,1.0351236958464416,-4.12259943749884,-1.5498036660405423,0.01673789487235332
-1.6637993756591223,-2.749306645940155,1.024817793512545,-4.125335157030664,-1.549798717607558,0.016748119121076335
-1.6636214726892051,-2.7429803235673607,1.0140909363451158,-4.1279110209651595,-1.549795420881291,0.016758322006624977
-1.663504473056183,-2.736604870495833,1.0034087998065606,-4.130493899917499,-1.5497938108623812,0.016768621857060465
-1.6634641196745699,-2.7302161137888623,0.9928897678090112,-4.13323995290613,-1.5497952369643746,0.01677894788182406
-1.6635184882030283,-2.7238175583830917,0.9825306805862646,-4.136155104679376,-1.5498000514454557,0.016789235855189096
-1.663682703008055,-2.7174110669605493,0.9723300329550197,-4.1392387675339695,-1.5498077491551376,0.01679955206180994
-1.6639695238186314,-2.710998189342286,0.9622868536896668,-4.142489744167482,-1.5498178407560896,0.016809881677593622
-1.6642904420678832,-2.7045734578015153,0.9524089253552084,-4.1459110880873435,-1.5498209119368234,0.016820251824161896
-1.664569875490127,-2.698132183547579,0.9427026318280071,-4.149505489222923,-1.5498166750978444,0.01683066350263429
-1.6647427695146504,-2.6916702643066874,0.933173242782097,-4.153275131418511,-1.5498068200155721,0.016841117758656814
-1.6647531746135336,-2.6851841144776243,0.9238250406374529,-4.1572218205336995,-1.5497931651679724,0.016851619348853517
