Time,Ctrl,QPos,QVel
1.412000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.2232906689821754e-09","-1.587655859625811,-2.2423676455317914,2.712146085013595,-2.0632790260124327,-1.5726828899048868,0.004321727352073972","-0.049584639275636604,0.033598955292649495,-0.013429754818818536,-0.03143098533447801,2.7112099905419096e-05,-0.044012798495639126"
1.414000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.2232906689819356e-09","-1.5877530096242336,-2.2423018549655684,2.7121198078443465,-2.063340628724009,-1.572682837161456,0.004235459355205618","-0.04857499921124348,0.03289528311150565,-0.013138584624238173,-0.03080135578807581,2.637171537256488e-05,-0.043133998434176674"
1.416000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.2232906689816965e-09","-1.5878481715036494,-2.2422374415741344,2.712094097785241,-2.0634009974046896,-1.572682784757061,0.004150913986684707","-0.047580939707874505,0.03220669571693209,-0.012855029552776375,-0.030184340340316775,2.6202197516377332e-05,-0.04227268426045548"
1.418000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.2232906689814574e-09","-1.5879413803645694,-2.242174376850132,2.7120689414085493,-2.0634601567301005,-1.5726827333433906,0.004068056781379913","-0.046604430460034894,0.03153236200131895,-0.012578188345745986,-0.02957966270554352,2.5706835175256214e-05,-0.041428602652397124"
1.420000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668981484e-09","-1.5880327591419776,-2.2421126371958287,2.712044370532952,-2.0635181227012267,-1.5726829701469582,0.00398685911378582","-0.04568938870412743,0.030869827151670713,-0.01228543779856198,-0.02898298556318704,-0.00011840178384293726,-0.04059883379704628"
1.422000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.22329066898151e-09","-1.5881224182239855,-2.2420521608456414,2.712020499693855,-2.0635748699539893,-1.5726835069616687,0.003907276572077799","-0.04482954100389459,0.030238175093611666,-0.011935419548424942,-0.028373626381296237,-0.0002684073552267313,-0.03979127085401056"
1.424000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668981538e-09","-1.5882100862747277,-2.2419929659778925,2.711996969225701,-2.063630565184406,-1.5726834452657854,0.003829293519796033","-0.04383402537109854,0.029597433874530836,-0.011765234076954052,-0.027847615208143883,3.08479416770506e-05,-0.03899152614088269"
1.426000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668981564e-09","-1.588295897754104,-2.2419350119466137,2.7119739104991285,-2.063685136065231,-1.5726833621315108,0.003752863722678417","-0.04290573968813813,0.028977015639410495,-0.011529363286292723,-0.027285440412570753,4.1567137323599225e-05,-0.03821489855880806"
1.428000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668981406e-09","-1.588380102611079,-2.2418781939049954,2.7119516866156186,-2.0637384570050505,-1.572683745451367,0.0036779156402234935","-0.042102428487578614,0.02840902080913827,-0.011111941755055046,-0.02666046990964317,-0.00019165992799658848,-0.03747404122746176"
1.430000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668981247e-09","-1.5884624358932162,-2.2418226493367923,2.711929596931088,-2.063790927498764,-1.5726837051380993,0.0036045343168034046","-0.04116664106851512,0.0277722841015797,-0.01104484226528112,-0.026235246856691288,2.0156633777916556e-05,-0.036690661710044335"
1.432000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668981089e-09","-1.5885429765908947,-2.241768276652434,2.711907911706603,-2.0638423174456513,-1.5726834471753333,0.0035326049366240495","-0.040270348839272545,0.027186342179163242,-0.010842612242599595,-0.025694973443606585,0.00012898138300388695,-0.035964690089677565"
1.434000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668980931e-09","-1.5886218214146077,-2.2417150417880194,2.7118867104939293,-2.063892641896856,-1.5726832140002769,0.0034620943394157912","-0.03942241185645515,0.02661743220714718,-0.01060060633699416,-0.02516222560247269,0.00011658752820347263,-0.03525529860412923"
1.436000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668980798e-09","-1.5886990372377272,-2.2416629237193213,2.711865996002898,-2.063941945374974,-1.572683036239896,0.003392984791275697","-0.03860791155979098,0.02605903434912551,-0.010357245515722258,-0.024651739058945004,8.888019041717453e-05,-0.034554774070047325"
1.438000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668980665e-09","-1.5887746496095416,-2.2416118952784245,2.7118457557554083,-2.063990255939641,-1.5726828250262928,0.0033252538088070853","-0.037806185907156876,0.02551422044839378,-0.01012012374482888,-0.024155282333426835,0.0001056068016110578,-0.03386549123430573"
1.440000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668980533e-09","-1.5888486669677355,-2.2415619156230644,2.7118260108052783,-2.0640375789597973,-1.5726825518536471,0.0032588720297687607","-0.037008679096947356,0.02498982768010996,-0.009872475065007448,-0.023661510078118363,0.0001365863228252702,-0.03319088951916223"
1.442000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.2232906689803995e-09","-1.5889211882098577,-2.2415130094844877,2.711806662997108,-2.0640839798874473,-1.5726824055957298,0.003193820823180542","-0.036260621061121705,0.02445306928833918,-0.009673904085117676,-0.023200463825032325,7.312895861832324e-05,-0.03252560329410946"
1.444000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668980364e-09","-1.5889922402099366,-2.2414651127509844,2.7117878092969323,-2.0641294155571663,-1.5726823856037906,0.0031300628849304435","-0.03552600003942168,0.023948366751726652,-0.009426850087906401,-0.022717834859584198,9.995969654897136e-06,-0.031878969125049214"
1.446000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.2232906689803275e-09","-1.5890618842503745,-2.2414182466370205,2.7117693309199264,-2.0641739761380737,-1.5726824256850467,0.003067593158419587","-0.034822020218985186,0.023433056981827002,-0.009239188502909534,-0.022280290453731456,-2.0040628047812993e-05,-0.031234863255428198"
1.448000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668980291e-09","-1.589130099130424,-2.2413723625251722,2.711751253869751,-2.064217634421504,-1.5726824196311946,0.003006366653421276","-0.03410744002473506,0.022942055924083996,-0.009038525087687077,-0.021829141715060413,3.026926073743377e-06,-0.030613252499155245"
1.450000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.2232906689802556e-09","-1.5891971716382278,-2.2413274830726544,2.7117336296090038,-2.0642603615092217,-1.5726831318357242,0.0029463482588354805","-0.033536253901906794,0.022439726258990923,-0.008812130373595871,-0.021363543858736237,-0.00035610226482942343,-0.030009197292897874"
1.452000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.2232906689800694e-09","-1.5892627208027668,-2.24128350391474,2.7117163469593155,-2.0643023175339987,-1.5726832013519174,0.002887551807839298","-0.032774582269450105,0.021989578957221124,-0.008641324844209196,-0.02097801238860291,-3.475809657393767e-05,-0.029398225498091155"
1.454000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.2232906689798825e-09","-1.589326681132846,-2.2412403987690386,2.711699405991459,-2.0643434156040734,-1.5726826705097685,0.002829916525216116","-0.031980165039559666,0.021552572850635277,-0.008470483928308091,-0.02054903503735362,0.00026542107445927344,-0.028817641311591057"
1.456000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668979696e-09","-1.5893892690603124,-2.2411982007605844,2.7116828269379134,-2.0643836754318383,-1.5726823184267928,0.0027734252344448073","-0.031293963733201056,0.02109900422718541,-0.00828952677268133,-0.02012991388246451,0.00017604148782502388,-0.028245645385654206"
1.458000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.22329066897951e-09","-1.589450603884391,-2.2411569107021236,2.7116666078772926,-2.0644231252607117,-1.5726821798551898,0.0027180612452042145","-0.03066741203925297,0.020645029230438088,-0.008109530310313367,-0.019724914436790225,6.928580158198246e-05,-0.027681994620296375"
1.460000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668979639e-09","-1.5895107197631628,-2.24111650788629,2.7116507352801906,-2.0644617869650035,-1.5726821334395602,0.0026638034562260346","-0.030057939385929093,0.02020140791695611,-0.007936298551034858,-0.01933085214594399,2.3207814756122876e-05,-0.027128894489089866"
1.462000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668979769e-09","-1.5895696297214836,-2.2410769665251653,2.7116352005414366,-2.0644996756899854,-1.5726821087488667,0.0026106295720449333","-0.029454979160390617,0.019770680562255987,-0.007767369377064149,-0.018944362490997183,1.2345346732456453e-05,-0.02658694209055057"
1.464000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668979899e-09","-1.5896274038193159,-2.24103826530382,2.7116200266216257,-2.0645368005577764,-1.5726822809684322,0.0025585212436120587","-0.02888704891614815,0.01935061067279629,-0.007586959905467469,-0.01856243389561162,-8.610978274826564e-05,-0.026054164216437258"
1.466000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668980028e-09","-1.589684118945846,-2.2410003453025134,2.711605338653858,-2.064573127906729,-1.5726826874396589,0.0025074465455576047","-0.02835756326501664,0.018960000653161908,-0.007343983884003036,-0.01816367447621668,-0.00020323561335246966,-0.025537349027226902"
1.468000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668979997e-09","-1.5897395094959845,-2.2409632324782947,2.7115908033784124,-2.0646088064855403,-1.5726824667355805,0.0024574041019527443","-0.02769527506930989,0.018556412109294557,-0.0072676377228035995,-0.01783928940557916,0.00011035203916435026,-0.025021221802430202"
1.470000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668979966e-09","-1.5897937122241905,-2.2409268997667473,2.7115765543890635,-2.0646437610402963,-1.572682278112974,0.002408357672384265","-0.027101364102986553,0.018166355773735477,-0.007124494674455686,-0.01747727737800131,9.43113033129173e-05,-0.024523214784239657"
1.472000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668979935e-09","-1.5898469775703417,-2.2408912483337944,2.7115629707825635,-2.0646778585581953,-1.5726826204027342,0.0023602483192174378","-0.026632673075592667,0.017825716476376978,-0.006791803250131049,-0.01704875894946427,-0.00017114488016956123,-0.024054676583413495"
1.474000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668979904e-09","-1.5898991443390083,-2.240856420026414,2.7115494260753317,-2.0647114448900914,-1.572682794264774,0.0023130796398362075","-0.02608338433329826,0.017414153690275616,-0.006772353615951433,-0.016793165947938032,-8.693101992308258e-05,-0.023584339690615224"
1.476000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668979726e-09","-1.5899498889013246,-2.240822310271732,2.711535987088202,-2.0647444017918217,-1.5726819973028703,0.0022669859433139335","-0.025372281158171032,0.017054877341019768,-0.006719493564890777,-0.016478450865107585,0.00039848095192052124,-0.023046848261137034"
1.478000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668979548e-09","-1.5899995904668107,-2.2407889357296584,2.711522845371229,-2.0647766452742182,-1.5726816471958034,0.002221755650374776","-0.024850782743075246,0.0166872710367002,-0.006570858486450176,-0.016121741198146314,0.00017505353340588342,-0.02261514646957881"
1.480000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.22329066897937e-09","-1.5900483261416654,-2.240756280685061,2.7115100179741565,-2.06480822596424,-1.5726815127444171,0.002177409832277854","-0.024367837427303557,0.016327522298682437,-0.006413698536181546,-0.01579034501097063,6.722569312845008e-05,-0.02217290904846084"
1.482000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668979192e-09","-1.5900961121414752,-2.240724324272736,2.7114974885123497,-2.064839173456511,-1.5726814628159147,0.0021339438288353685","-0.02389299990487983,0.015978206162624742,-0.006264730903379673,-0.015473746135577431,2.4964251193484382e-05,-0.021733001721242828"
1.484000000000001,"-1.5923697490650908,-2.23558660138584,2.7029491409704076,-2.0671427921518664,-1.572676790077201,-4.223290668979329e-09","-1.5901429846147868,-2.2406930464458172,2.711485260344075,-2.0648694974319857,-1.5726815503021594,0.0020913471789032246","-0.023436236655767783,0.015638913459293254,-0.006114084137473664,-0.015161987737239885,-4.3743122347421404e-05,-0.02129832496607196"
