Time,Ctrl,QPos,QVel
1.406000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5769782670929655,-2.2429410694039564,2.725695002048948,-2.0608885397206245,-1.5717555665272738,0.0045913705362226895","0.06465335064503583,0.028795490368553937,0.14359252120755214,-0.008318736171024674,0.00989665987850204,-0.04676244192337767"
1.408000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5768516225769036,-2.2428846745398157,2.725976084575669,-2.060904896346541,-1.5717361919452104,0.0044997132293755635","0.06332225803092474,0.028197432070309496,0.1405412633604159,-0.008178312958248368,0.0096872910317249,-0.04582865342356314"
1.410000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5767275839772943,-2.242829451407043,2.726251193684929,-2.0609209768923615,-1.5717172261223533,0.0044098860350306164","0.06201929980461995,0.027611566386458643,0.1375545546300347,-0.008040272910380836,0.009482911428573215,-0.044913597172473466"
1.412000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.57660609592482,-2.242775375914347,2.7265204557691223,-2.060936786013624,-1.5716986573444813,0.004321852329376236","0.06074402623711915,0.027037746347850583,0.1346310420965988,-0.007904560631255171,0.009284388936022526,-0.04401685282719034"
1.414000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5764871041980357,-2.2427224243197545,2.726783994753798,-2.0609523281427684,-1.5716804742776362,0.00423557623612167","0.05949586339210487,0.0264757972963756,0.1317694923380109,-0.007771064572194202,0.0090915334225089,-0.0431380466272826"
1.416000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5763705559546262,-2.242670573307544,2.7270419321489925,-2.060967607569405,-1.5716626666676612,0.004151022611247695","0.05827412170483683,0.02592550610518047,0.12896869759720736,-0.007639713318106845,0.008903804987539109,-0.042276812436987804"
1.418000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.576256399325323,-2.2426197999774113,2.727294386866656,-2.0609826285295503,-1.5716452242049177,0.004068157053980313","0.05707831465160643,0.025386665066401675,0.12622735883173683,-0.007510480072642284,0.00872123137170404,-0.041432778633691214"
1.420000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.576144584204446,-2.2425700819589527,2.7275414755021594,-2.060997395165363,-1.5716281386040831,0.00398694581842099","0.05590756043849132,0.02485900922934758,0.12354431775167188,-0.007383317906472963,0.00854280041728872,-0.04060561777966119"
1.422000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5760350621513417,-2.242521397366191,2.727783312336947,-2.0610119115394916,-1.5716114025873091,0.00390735582586928","0.05476102655208675,0.02434229638082866,0.12091841739384593,-0.007258187064273017,0.008368008387031818,-0.03979499627585512"
1.424000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5759277866553685,-2.242473724607632,2.728020010042005,-2.0610261813090656,-1.5715950067461473,0.003829354815660908","0.05363774798660304,0.023836379279599692,0.11834885252893593,-0.007134884787018626,0.008197920580965483,-0.03900050510418589"
1.426000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5758227094247905,-2.2424270424468684,2.7282516770377523,-2.0610402089032833,-1.5715789438109935,0.003752910956458934","0.05253861528895182,0.02334108038178212,0.11583349787367059,-0.00701379710885555,0.008031467576858803,-0.03822192960098688"
1.428000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5757197850543052,-2.242381330225554,2.7284784204969244,-2.0610539981779774,-1.5715632070886731,0.0036779930163579524","0.05146218524269476,0.022856110657323448,0.11337172958595033,-0.006894637346974744,0.007868361160191427,-0.03745897005049078"
1.430000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5756190899264608,-2.2423365723822464,2.7287004112269324,-2.0610675406142906,-1.5715482165501466,0.003604579379535185","0.050347563922193375,0.022378921653856982,0.11099536500413744,-0.006771218156525396,0.007495269263275732,-0.036706818411383575"
1.432000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.5755207209695836,-2.2422927043010117,2.7289179432320845,-2.0610807687077846,-1.5715340671894382,0.0035326180814471784","0.04918447843862734,0.021934040617312238,0.108766002576019,-0.006614046746966947,0.007074680354189732,-0.035980649044003395"
1.434000000000001,"-1.5707963705062866,-2.236440896987915,2.7310423851013184,-2.0626063346862793,-1.5707963705062866,0.0","-1.575424087813587,-2.242249758606519,2.7291305716470524,-2.061093900478172,-1.571519089628937,0.0034621122548469064","0.048316577998258774,0.021472847246364474,0.10631420748393218,-0.006565885193731755,0.007488780250633275,-0.03525291330013596"
