Time,Ctrl,QPos,QVel
0.09400000000000007,"-1.58344873,-2.0943951023931953,0.3131290714255526,-0.8367000086680818,-1.57268012,0.00907312","-1.5850836557671917,-2.415464957401592,2.7246390855885205,-2.169080387280023,-1.572687010227969,0.00906590756862752","0.019425442646260026,-2.1091040716839817,0.3299365858828055,-1.2935429316454685,0.0001567568431340808,-6.987326472040421e-06"
0.09600000000000007,"-1.58344873,-2.0943951023931953,0.2136948338647242,-1.6021835735825678,-1.57268012,0.00907312","-1.585048384787594,-2.4196907958489815,2.7253063522295595,-2.1714656330478177,-1.5726866739762262,0.00906603429011348","0.017635489798796276,-2.1129192236948753,0.33363332051956507,-1.1926228838974315,0.00016812587142151793,6.336074298065854e-05"
0.09800000000000007,"-1.58344873,-2.0943951023931953,0.30296869574798,-1.2827787006304054,-1.57268012,0.00907312","-1.585005623006487,-2.423905941510024,2.725972459186695,-2.1740013380016614,-1.5726862445917538,0.009066293166717353","0.021380890553490586,-2.107572830521337,0.3330534785676092,-1.2678524769217876,0.0002146922362123099,0.00012943830193594267"
0.10000000000000007,"-1.58344873,-2.0943951023931953,0.3152791162749793,-0.8446970444967232,-1.57268012,0.00907312","-1.5849672911877526,-2.428124588530708,2.7266576596207783,-2.176552017511329,-1.5726864791277766,0.009066366630285797","0.019165909367245486,-2.1093235103418997,0.3426002170416608,-1.275339754833747,-0.00011726801144314452,3.673178422188872e-05"
0.10200000000000008,"-1.58344873,-2.0943951023931953,0.22744935349281903,-1.5980681158486627,-1.57268012,0.00907312","-1.5849335131218922,-2.432352057383316,2.7273416934424315,-2.178903571405788,-1.5726863237892181,0.00906643559672294","0.016889032930184882,-2.1137344263040756,0.3420169108266581,-1.1757769472295396,7.766927924163073e-05,3.448321857143875e-05"
0.10400000000000008,"-1.58344873,-2.0943951023931953,0.310478310679299,-1.3221363932477097,-1.57268012,0.00907312","-1.5848929058267613,-2.436569381813358,2.728027410625447,-2.1814068674338127,-1.5726859817382008,0.00906654799420004","0.02030364756549535,-2.10866221502071,0.34285859150772185,-1.251648014012316,0.00017102550862507614,5.619873855022275e-05"
0.10600000000000008,"-1.58344873,-2.0943951023931953,0.3158622237180304,-0.8647784858607896,-1.57268012,0.00907312","-1.584855370992382,-2.44078712390724,2.728742138500532,-2.1840166333115194,-1.572686153803378,0.009066754078454604","0.01876741718969377,-2.108871046941007,0.35736393754255946,-1.3048829388534091,-8.603258856426307e-05,0.00010304212728203351"
0.10800000000000008,"-1.58344873,-2.0943951023931953,0.2412461924151108,-1.5939386141011966,-1.57268012,0.00907312","-1.5848229336831035,-2.445014957230949,2.72944570023872,-2.186428281464121,-1.572685699986045,0.009066807141523503","0.016218654639266427,-2.113916661854773,0.3517808690940398,-1.2058240763008836,0.00022690866648789092,2.6531534449648485e-05"
0.11000000000000008,"-1.58344873,-2.0943951023931953,0.3117325347170503,-1.3888072579454063,-1.57268012,0.00907312","-1.5847846356759403,-2.4492335030540353,2.730153230872278,-2.1889920601085353,-1.5726859731235812,0.009067129410906885","0.019149003581522134,-2.1092729115431643,0.3537653167789501,-1.2818893222070813,-0.00013656876802781945,0.00016113469169153362"
0.11200000000000009,"-1.58344873,-2.0943951023931953,0.32145436266449234,-0.9180133491579543,-1.57268012,0.00907312","-1.5847480992131995,-2.4534504252446347,2.73089179273844,-2.1917210171227883,-1.572685851065424,0.009067189144430221","0.018268231370366834,-2.10846109529981,0.3692809330811608,-1.3644785071264431,6.102907859297226e-05,2.9866761667633128e-05"
0.11400000000000009,"-1.58344873,-2.0943951023931953,0.255716394974272,-1.5919761972729445,-1.57268012,0.00907312","-1.5847172160068785,-2.457678683249152,2.731614223047662,-2.1942526328722187,-1.5726852646931146,0.00906715578014008","0.015441603160427595,-2.114129002258509,0.3612151546111416,-1.2658078747152788,0.00029318615472468995,-1.668214507106663e-05"
0.11600000000000009,"-1.58344873,-2.0943951023931953,0.30814176132978277,-1.4040811525872832,-1.57268012,0.00907312","-1.584681063461415,-2.4618984154759453,2.732343346011424,-2.1969368490230683,-1.5726854530331529,0.009067474596879892","0.018076272731797443,-2.1098661133967416,0.364561481881042,-1.3421080754246848,-9.417001906652329e-05,0.0001594083699064344"
0.11800000000000009,"-1.58344873,-2.0943951023931953,0.33019835276106324,-0.9699323820112138,-1.57268012,0.00907312","-1.5846470545082711,-2.46611900621168,2.7330867727361734,-2.1997095313106034,-1.5726852921750225,0.009067518679656683","0.017004476571927864,-2.1102953678673444,0.3717133623747214,-1.3863411437675575,8.042906514402507e-05,2.204138839584805e-05"
0.12000000000000009,"-1.58344873,-2.0943951023931953,0.2626151889424464,-1.594734628789832,-1.57268012,0.00907312","-1.5846179556288935,-2.4703502743061283,2.7338195296998187,-2.2022828119219757,-1.5726849144503203,0.009067501319416155","0.014549439688847348,-2.115634047224141,0.3663784818225558,-1.286640305686121,0.00018886235113664687,-8.680120264426928e-06"
0.1220000000000001,"-1.58344873,-2.0943951023931953,0.3069433388392473,-1.4201306512847538,-1.57268012,0.00907312","-1.5845836597785106,-2.474572844747932,2.7345601750862087,-2.205008609849368,-1.5726849910441372,0.009067812166053933","0.01714792519145537,-2.1112852209017063,0.3703226931950883,-1.3628989636962716,-3.829690837035414e-05,0.00015542331888833785"
0.1240000000000001,"-1.58344873,-2.0943951023931953,0.34662498003602416,-1.268021625687572,-1.57268012,0.00907312","-1.5845512788340153,-2.4787962280711535,2.735310490128486,-2.207813866678832,-1.5726848002901221,0.009067844666105461","0.01619047224760578,-2.1116916616107786,0.3751575211386774,-1.4026284147318928,9.53770075288661e-05,1.6250025764238414e-05"
0.12600000000000008,"-1.58344873,-2.0943951023931953,0.2972293755393989,-1.6875020794865134,-1.57268012,0.00907312","-1.5845241703520931,-2.483030524731888,2.73605752607806,-2.2104210510160773,-1.5726849167020245,0.009067804454925959","0.013554240961065219,-2.117148330367198,0.3735179747871128,-1.3035921686225316,-5.8205951174394676e-05,-2.0105589751040766e-05"
0.12800000000000009,"-1.58344873,-2.0943946030504907,0.3279404498874885,-1.462054091552889,-1.57268012,0.00907312","-1.5844924844030115,-2.4872566905027123,2.736827205550969,-2.2131848198162545,-1.572684504421629,0.009068108662388314","0.015842974540812398,-2.1130828854121595,0.38483973645442904,-1.3818844000885315,0.0002061401977085863,0.00015210373117838032"
0.1300000000000001,"-1.58344873,-2.0943891102807424,0.359985143763327,-1.0209492274333165,-1.57268012,0.00907312","-1.5844620546681147,-2.4914821761899435,2.737614536216178,-2.2160668680117386,-1.5726842454700163,0.009068152658110368","0.015214867448383464,-2.112742843615535,0.3936653326044057,-1.4410240977419935,0.0001294758064356697,2.199786102708058e-05"
0.1320000000000001,"-1.58344873,-2.0943947278861668,0.28700196310376214,-1.9591365211913256,-1.57268012,0.00907312","-1.5844365505519933,-2.495718864414493,2.7383945816211996,-2.2187513514829873,-1.5726838947537745,0.009068107257175044","0.012752058060718484,-2.1183441122746487,0.39002270251080035,-1.3422417356242637,0.00017535812094520377,-2.2700467662157903e-05"
0.1340000000000001,"-1.58344873,-2.0943090906123643,0.3247294266269094,-1.880931776289794,-1.57268012,0.00907312","-1.5844059891399531,-2.49994673735901,2.739182950385232,-2.2215883081285983,-1.572683983626722,0.009068407730338237","0.015280706020092264,-2.113936472258524,0.39418438201606465,-1.4184783228056046,-4.4436473703327696e-05,0.0001502365815959146"
0.1360000000000001,"-1.58344873,-2.0935374812984056,0.37252626061975436,-1.5447654667793773,-1.57268012,0.00907312","-1.5843759538307096,-2.504171904033242,2.7399886686064883,-2.224593928025673,-1.5726838853983374,0.009068450737722673","0.015017654621802561,-2.112583337116145,0.402859110628136,-1.50280994853724,4.9114192276668956e-05,2.1503692218168393e-05"
0.1380000000000001,"-1.58344873,-2.059968169310389,0.3757852207799548,-0.8471219775049166,-1.57268012,0.00907312","-1.5843490639691655,-2.5084002322349375,2.740817995499092,-2.227658738099282,-1.572683632674749,0.009068491842846301","0.013444930771990774,-2.1141641008477317,0.4146634463017231,-1.5324050368046989,0.00012636179415046026,2.0552561814139148e-05"
0.1400000000000001,"-1.58344873,-2.0941466793977614,0.31266767876669643,-2.464747973892093,-1.57268012,0.00907312","-1.5843219976726377,-2.5126205380092523,2.741637987392378,-2.2305237911253974,-1.5726837028602698,0.009068488660581287","0.013533148263940645,-2.110152887157469,0.4099959466431442,-1.4325265130576066,-3.509276036437381e-05,-1.591132506795479e-06"
0.1420000000000001,"-1.58344873,-1.971841672126145,0.33932883411083203,-2.492040922592958,-1.57268012,0.00907312","-1.58429263547808,-2.5168377267989595,2.7424696124950327,-2.23354132780892,-1.5726840307367316,0.009068705120323466","0.014681097278880643,-2.1085943948534753,0.4158125513274491,-1.5087683417611242,-0.00016393823084593728,0.00010822987108938129"
0.1440000000000001,"-1.58344873,-2.0347559816587166,0.3789726500977513,-2.5781960771981085,-1.57268012,0.00907312","-1.5842508371218231,-2.5209891596695018,2.7433120707918874,-2.2367307219142147,-1.572684250607388,0.009068770176665299","0.02089917812838913,-2.0757164352712043,0.4212291484273919,-1.59469705264739,-0.00010993532818837301,3.252817091637651e-05"
