Time,QPos,QVel,Ctrl
5.127999999999657,"-1.6290325824855003,-2.288965351318161,2.8069023900451366,-2.809217844105134,-1.5575253963724414,9.486224944908454e-06,0.7078862741370987,2.4114480806864923e-05,0.7079617934748921,-0.6796014018195695,0.7078745574184924,5.7282595308739985e-06,0.7077826797966486,-0.6796459453429546","0.06614408547711774,-0.5376184510295157,0.34453871796002417,-3.6495398042994047,0.06546670317744394,-0.016737049272306667,-0.0019223300428387476,-0.008575989324015106,-0.043818546891095225,-0.001820003466017111,0.0026078858960801587,0.001872813395427322,0.04211293090047399,0.011790095560444669","-1.5546077489852905,-2.4937171936035156,2.9041309356689453,-3.159320592880249,-1.539922833442688,-0.000309623108478263,224.999755859375"
5.137999999999656,"-1.6265594985817462,-2.2962825037631873,2.810935907876729,-2.85217921939165,-1.5566465024222966,-3.140332179327181e-05,0.707883383806715,-1.2063776130632734e-05,0.7078977900884217,-0.6795207929514738,0.7078726754111003,1.6381336940532466e-05,0.7078173439104064,-0.679647286069434","0.3416985693734321,-0.7818013939173034,0.23043729638255156,-3.2474696768383917,0.04135061455338718,-0.08176945741315045,-0.004868297332287722,0.01729230786643202,-0.06225021609059132,-0.0673042983558915,0.0021096662979867213,0.005495253222364771,0.08288859036360685,0.007531307331267246","-1.5587444305419922,-2.4153501987457275,2.9041309356689453,-3.2361648082733154,-1.5402120351791382,0.00498705729842186,225.00003051757812"
5.149999999999655,"-1.625202635581084,-2.3033346092470133,2.8140466526266645,-2.886122143744915,-1.555850820879661,-0.0001021728711967361,0.707881291457443,0.00012539457884182492,0.7081611501626432,-0.6797019843364848,0.7078753437418631,3.2319809295680885e-05,0.7076056421076888,-0.6796955249373134","0.3380043747435021,-0.5321308413977034,0.48153098645684556,-3.5881648799067034,0.14219929950210441,0.02776675168282368,0.005096488763345002,0.019585117753432933,0.10227891654464302,0.02204837888594192,-0.0073379942686125415,-0.005508028109495914,-0.1075399492415629,-0.019573598325995378","-1.4441745281219482,-2.522049903869629,2.9072964191436768,-3.2983639240264893,-1.5160455703735352,0.009228133596479893,225.0"
5.159999999999654,"-1.6243486658155617,-2.3102443231999876,2.8187343779302636,-2.9221373408917617,-1.5553623268579357,-4.632611217779037e-05,0.7078464450493851,4.438522881744529e-05,0.7073817230805985,-0.6797611450923378,0.707902881190798,9.038500200802101e-05,0.7083234656506163,-0.6794500551213817","0.0649827014164079,-0.8036904708988369,0.39494998723795427,-3.560139984802761,-0.005924442099138341,0.022633397078855498,-0.0013853359021536063,-0.011641774176051497,0.018778027144113918,0.00977702059647866,0.003143632502164883,-0.007236699498805833,-0.011221315275240985,-0.01194401221176183","-1.7730954885482788,-2.4966797828674316,2.9068355560302734,-3.366119861602783,-1.5982142686843872,0.008765656501054764,224.99928283691406"
5.169999999999653,"-1.6262109716074733,-2.3196169954147425,2.824341171193481,-2.958076371269582,-1.556089623446346,0.0003892730610547091,0.707826591868508,0.00011280029472065204,0.7078122449272768,-0.6798076011283546,0.7079292841275289,1.3771083556034176e-05,0.7079354669014558,-0.6794776359991186","-0.2707594229102077,-1.0684615530845178,0.7139637935209067,-3.728587396589236,0.048961562442925814,0.022386820014410655,0.012833863693165153,0.029386094179853973,0.18424086766278447,0.03550703708785775,-0.015311724852979852,-0.011992710259007059,-0.19325095101964201,-0.03901198599272762","-1.592294454574585,-2.2347609996795654,2.9061450958251953,-3.362255096435547,-1.540340781211853,0.0026318556629121304,225.0"
5.1799999999996515,"-1.6275348347557421,-2.3265510624686265,2.8305982494110506,-2.9962596038328035,-1.555941890556578,0.0004363882422513674,0.7078799847476336,7.987760090370709e-05,0.7076145299643213,-0.679763894385662,0.707863309318736,7.645960828911565e-05,0.7081277953725276,-0.679581329625606","-0.13461980194324275,-0.7480991437078272,0.4626212966939817,-3.779693439736703,-0.07144984322047053,-0.029637310336062997,-0.004457658318439329,-0.022244423542978797,-0.07515748584609036,0.005444905745306178,0.007924186389467437,0.00445941612540182,0.0711356917499043,0.021618169916356893","-1.620686411857605,-2.370213747024536,2.8202552795410156,-3.3169174194335938,-1.5384445190429688,0.006250706501305103,225.0116729736328"
5.1899999999996504,"-1.6265872278506879,-2.3337087372843732,2.833107121771598,-3.0313469637974473,-1.555597200486544,0.0007132002235712883,0.707929685468132,0.00010525469077596446,0.7091314053623148,-0.6793263345325726,0.7078103370741705,-2.8532182026267835e-05,0.7066392490758924,-0.680018794392237","0.14034301117046152,-0.7752061807051374,0.07427722864630276,-3.132703153105971,0.08715417906377852,0.0041848028494654785,-0.0004767347072002128,-0.038598184020048165,-0.3129202804902994,-0.048370222995453085,0.0005349313004541674,0.034380083978418026,0.31982973360439065,0.01744837647580398","-1.6240710020065308,-2.39955735206604,2.831660509109497,-3.347602367401123,-1.5533267259597778,0.001808346714824438,225.0"
5.199999999999649,"-1.6281714699966139,-2.342545544980815,2.833845414943303,-3.0614784119004197,-1.5557400495950313,0.0006410039896202301,0.7078165666874728,-1.1376246022690878e-05,0.706594791365793,-0.6800681718300353,0.7079108232627243,0.00022801533904412617,0.7092313337183871,-0.6795551865778868","-0.28162822365406665,-1.0561224396604072,0.04997402773374899,-3.046190214945399,-0.06796198282776945,0.01244569287013711,0.0025925706658061903,0.008594354777782445,0.28848573352615603,0.07103605130291832,0.009045984744942583,-0.025211898607828145,-0.28619169187800403,-0.04034750250020688","-1.7078365087509155,-2.3642022609710693,2.788017988204956,-3.3614134788513184,-1.5789834260940552,-0.003468698589131236,225.00100708007812"
5.209999999999648,"-1.6294176232550335,-2.351931563833609,2.834677536432551,-3.097284920077551,-1.5563494222020573,0.0006250512734979524,0.7078798297705703,3.408865472472378e-05,0.708708247104055,-0.6792061611154001,0.7078458010444418,-2.065706272472514e-05,0.7069101302172858,-0.679797646328702","0.10047767235110089,-0.32867170399330686,0.035199508193483414,-3.1954907849175638,0.05930381827050349,0.0293928759582225,0.00584809113666049,0.015088283193955714,-0.05325660636343538,-0.01689917965449783,-0.014223569252292508,0.02884888293527349,0.06235317186480216,-0.023930880251847225","-1.7250229120254517,-2.1480867862701416,2.8287644386291504,-3.4946208000183105,-1.5499703884124756,0.0015626120148226619,224.98776245117188"
5.221999999999647,"-1.6283568169524243,-2.3554591293286284,2.834979334836496,-3.129099754639803,-1.555797905033734,0.0007655166529722099,0.7079121077890804,4.32620328172066e-05,0.7081657869100544,-0.67941556268868,0.7078173302629699,-1.5734756979934717e-05,0.7074900909393042,-0.6796538928819718","0.05363863325703297,-0.47980590773433673,0.025502006650409685,-3.301705534183827,0.06330159141077893,0.008203648120565777,-0.004369732834986184,-0.001709112720627702,-0.05274878619515555,-0.01134191808213679,0.0034615788026188497,0.02049317589653698,0.04837998260734455,0.015560361595906125","-1.6356253623962402,-2.2206168174743652,2.8297157287597656,-3.5290374755859375,-1.5531539916992188,0.00010592412581900135,224.99656677246094"
5.231999999999646,"-1.6277862921084898,-2.357617264140063,2.835077301377739,-3.1637830226538792,-1.5545642690941186,0.0011465654255955482,0.7079043475720461,0.0001347212880348937,0.7086694256911409,-0.6793713349999378,0.7078055419362969,1.3211693438839445e-05,0.7069830680150508,-0.6797552055051054","0.03403161211265715,-0.008564540913690355,-0.10676991228837937,-3.632357494889473,0.10636649160801369,-0.006090537515610103,-0.005612570536421024,-0.024245973419277204,-0.28690451067875145,-0.05488935938396154,0.005903876391379825,0.025089030578774683,0.28931950037616855,0.04292248928282014","-1.6292085647583008,-2.220243215560913,2.793738603591919,-3.591574192047119,-1.5490810871124268,0.0015502264723181725,225.00001525878906"
5.241999999999645,"-1.627491021510203,-2.354426148997445,2.833112609565485,-3.201934327557216,-1.5539858469978947,0.0011700404503314865,0.7078330929723283,0.00010062158553039976,0.7076851390789812,-0.6796442620789416,0.7078583974117043,0.00016018445438423747,0.7079885278320646,-0.6796535481001821","0.052205640206923386,0.8121791948447473,-0.2723280375112272,-4.095774302428887,0.04580328254214196,0.004276835608556245,-0.0015592235180688762,0.009918414845078926,0.026793079862893907,-0.006585393986359278,-0.0003551667772716707,0.00029944476427774125,-0.024855432679868353,-0.008101390905401394","-1.6274594068527222,-2.220243215560913,2.793738603591919,-3.6810050010681152,-1.5492072105407715,0.0016187644796445966,224.99998474121094"
5.251999999999644,"-1.6266996776715,-2.3449952572759236,2.830225616964189,-3.2434052843326713,-1.5535334991186598,0.0012134163009434405,0.7078393325856,8.16058291773555e-05,0.7078708745783512,-0.6796457562000052,0.7078525251105695,8.096292712039295e-05,0.7078255775903706,-0.6796681603404798","-0.08931130587654779,0.6415833980805632,-0.2832891748702687,-4.07855992034908,0.006733425811557912,0.0046623250494845355,-0.0014752514738650105,-0.018429123177229965,-0.16552388542200747,-0.023735529626742972,0.006331829704020644,-0.0026489390652222715,0.15780362503703235,0.0632154016849798","-1.6382583379745483,-2.617621421813965,2.050671100616455,-3.479146718978882,-1.5495028495788574,0.001817128388211131,225.0018310546875"
5.2619999999996425,"-1.6261014969913163,-2.342257946533192,2.825817686624178,-3.281192937812279,-1.5531464694016919,0.0012610413348543206,0.7078464381916801,-2.5290684772944982e-05,0.7077829147916778,-0.6795651080285445,0.7078583630377552,9.093905031239781e-06,0.7079067447540952,-0.6795937682782675","0.1143365694754884,-0.3054629408447582,-0.6660429265142075,-3.3368271656226423,0.04141884171130935,0.004313346389619498,-0.00024570565365415997,0.02761248028588696,0.01166419736588407,-0.059779935301157425,0.0002645705292980698,-0.006756122023715354,0.009946555452973724,-0.001174247995666464","-1.6052637100219727,-2.617621421813965,2.595052719116211,-3.479146718978882,-1.5486958026885986,0.0017175748944282532,224.99993896484375"
5.271999999999641,"-1.6251846591603103,-2.349199431100908,2.817699297512981,-3.3116712466951483,-1.5527185915999653,0.0013046302566580817,0.7078865522442745,-0.0013080573784155624,0.7076378220122419,-0.6792317814787547,0.7078873648928642,-0.00025399028989140255,0.7080275630555405,-0.6797316804687416","0.035882355711209964,-1.2740834414681406,-1.0289029024426004,-2.6176047596554035,0.04535478853276541,0.004422469117736622,-0.0027097940055467156,0.04175779436627837,-0.04100000089854462,0.11956995928344333,-0.00262048277423036,0.05678765803929392,0.012952410248230945,-0.04347281792899657","-1.6118967533111572,-2.5675690174102783,2.595052719116211,-3.4242496490478516,-1.5479103326797485,0.0017667121719568968,224.99998474121094"
5.28199999999964,"-1.6248204402687394,-2.3652103122488657,2.8059504669819098,-3.335058086843127,-1.5522556760807695,0.0013488601926021017,0.7078721665447897,-0.0007954503070593632,0.7075689830928974,-0.6787802510134786,0.7078814729045799,0.0001485079754968995,0.7081307931321988,-0.6802235622406047","0.03924346742251352,-1.9055136393911314,-1.3912096781863752,-1.946961904889393,0.04655647759606928,0.004437808962540464,-0.0010322456054703646,0.07730279227970495,0.029638693982432546,-0.07183706955944058,-0.00017371381816366294,-0.019652186403493567,-0.02690467595103172,0.046908064644447786","-1.6204034090042114,-2.5675690174102783,2.595052719116211,-3.4242496490478516,-1.5473891496658325,0.0018137982115149498,225.0"
5.291999999999639,"-1.624420143077886,-2.3844937226578407,2.7906337039686075,-3.352185319533305,-1.5517909100324752,0.001393276126897766,0.7078478176304759,0.0002604670412855925,0.7080695698427294,-0.6803091315769022,0.7078560297510528,-2.104621412304339e-05,0.7078917467304867,-0.6797534928245564","0.04147232560509777,-1.9046023313167861,-1.7263528394017127,-1.3726328804957444,0.04572236829555492,0.004368469287707594,0.006914279513698789,0.018658883960153652,0.02766574072712521,-0.08407410171172708,0.004665187589351729,0.0020013634690096323,0.008451929324840443,0.0005863766911107376","-1.6219102144241333,-2.5675690174102783,2.598125696182251,-3.4242496490478516,-1.547122597694397,0.0018397207604721189,225.0"
5.301999999999638,"-1.6239864599356477,-2.4029859864127614,2.7731327881800913,-3.363836275749933,-1.5513427447149408,0.0014360515852616987,0.7079655305851892,-0.0042396771287991596,0.7071135957129918,-0.6770327439558768,0.7079351737803949,3.253017291508573e-05,0.7079237934300809,-0.6798562570269352","0.04539714826472221,-1.7573392910641445,-1.7258265628275324,-0.8636643642615213,0.04351208738681157,0.004143292284609435,-0.005413624831349765,0.005380345449782109,-0.156742037660399,0.5807512011869965,-0.005006695132005745,-0.009759557125854084,-0.01476587542096794,0.027782827019917963","-1.6208579540252686,-2.5675690174102783,2.598125696182251,-3.4242496490478516,-1.546891450881958,0.0018594431458041072,225.0"
5.311999999999637,"-1.6235224042247476,-2.419903904979148,2.756420625117751,-3.370686425612211,-1.5509162844211584,0.0014766274853880031,0.7079062755967719,-0.004542471161851883,0.7058853054772289,-0.6723836638195121,0.7078925475260498,2.381003212554083e-05,0.7078880980503738,-0.6797626682726512","0.04686906094884384,-1.5902502724644032,-1.5777297132020518,-0.5382644807839453,0.041395621148796434,0.003933570567125517,-0.004535037136820387,-0.050300519643598725,-0.08441199824322049,0.30556962900643353,-0.0023341463530663514,0.002261875276675448,-0.002508913988517234,0.009158956933964103","-1.6202164888381958,-2.5675690174102783,2.598125696182251,-3.4242496490478516,-1.5466809272766113,0.0018794481875374913,224.99998474121094"
5.321999999999636,"-1.6230345561409074,-2.4351454830161208,2.7412957879239626,-3.3760666614857384,-1.5505100594041632,0.00151520611706127,0.7078644672990976,-0.00490929826734397,0.7052789600035717,-0.6702470365329208,0.7078670129194491,6.20272441619752e-05,0.7078591683246516,-0.6796849566485539","0.05019774363006568,-1.424477395905754,-1.4130294450879952,-0.6972728443349728,0.039229959319745294,0.003732957746381892,-0.0034027170451968454,-0.0014707917946670916,-0.029947671209291614,0.0838586895996882,-0.0024693266373478936,0.012674741866301959,0.0013286802620112283,0.0004738387706226376","-1.6196006536483765,-2.5675690174102783,2.598125696182251,-3.524813413619995,-1.5465114116668701,0.0018967088544741273,225.0"
5.331999999999635,"-1.6225358360367848,-2.448785541949846,2.7277717428881934,-3.3849242250315448,-1.5501242234104926,0.0015517717305252065,0.7078348294352824,-0.004642418165854221,0.7052289206345821,-0.6702255133380098,0.707843546539979,0.00015308609482427197,0.7078585652443506,-0.6796916406960616","0.04551851030356872,-1.2791525314439005,-1.266467488882329,-1.1664215947024057,0.037631290095695415,0.0035449310408512988,-0.0024867898416776565,0.07377958945494238,0.030493911052736647,-0.11896662949508444,-0.00224277171483941,0.004400108789596431,-0.001311508463334442,0.0001822218714617592","-1.6187716722488403,-2.4495434761047363,2.6053717136383057,-3.5517325401306152,-1.545951008796692,0.0018502138555049896,225.0"
5.341999999999634,"-1.6223536510143344,-2.458638964764841,2.715928499878587,-3.398856844094227,-1.549761719995756,0.0015813622586318735,0.7078025300404284,-0.0034804290899111013,0.7058108724635058,-0.6723097093142604,0.7078092421277481,0.0001835644428877751,0.7078033765720351,-0.6796874571957559","0.03381503245150312,-0.7262812399375753,-1.1734164924405006,-1.6903033257203441,0.033738179048004774,0.0027545377735854267,-0.0021657603621435643,0.17164824383199578,0.08962669600566579,-0.3334522017298009,-0.0023885342140641734,-0.0003878149879391166,0.0003438665230291113,0.0027433871713300104","-1.6188082695007324,-2.51926589012146,2.5705108642578125,-3.6218202114105225,-1.546339511871338,0.0018631924176588655,225.00001525878906"
5.351999999999633,"-1.621898659040043,-2.4654001016941467,2.7035998099014087,-3.4174673828996456,-1.5494322933903817,0.0016083572648474792,0.7077825237823425,-0.0013860275636351617,0.7069267330040571,-0.6764089167006548,0.7077886758663511,0.0001803587039310811,0.7077949420512029,-0.6796556996684864","0.05185986826540259,-0.6177282234433812,-1.2537996262590954,-2.1004671799276022,0.03185971310163599,0.0026196626225442636,-0.0019456608496599625,0.26571837019901245,0.14361002662176908,-0.525448410687708,-0.001783950090127813,-0.0016820363927428934,-0.0010170831422569564,0.0036427265994209168","-1.6165812015533447,-2.51926589012146,2.5705108642578125,-3.632607936859131,-1.5461729764938354,0.001876268768683076,225.0001983642578"
5.3619999999996315,"-1.6213713989954752,-2.471366857202711,2.691324400944809,-3.4380365389823457,-1.549120009481345,0.0016340404297041369,0.7078519960031304,0.00047492181092362713,0.7080584498822846,-0.6805811506895847,0.7078525170048375,-0.001111356447539095,0.7077000230316328,-0.6791722370661971","0.054073247539835556,-0.5648766675101916,-1.1740415402725448,-1.9859725983431482,0.030991374011207374,0.002541365783969475,-0.013856408756548533,-1.7635243460131171,0.1406103157949928,-0.06794027792800483,-0.074373987533106,-0.6805947723442154,0.4886260110932229,-0.12227749105826205","-1.6159101724624634,-2.51926589012146,2.5705108642578125,-3.6469802856445312,-1.545888900756836,0.0019005333306267858,224.99981689453125"
5.37199999999963,"-1.6206881046633839,-2.477139366020096,2.680033413924032,-3.4576777894937125,-1.548814762610579,0.001659645890480782,0.7080238838281817,-0.003943709461873892,0.7070841045700417,-0.6762224198705747,0.7078191668898479,-0.0014182191709929699,0.7084039540540762,-0.6793409409115754","0.011107011625200475,-0.8894124605436629,-1.141655267952902,-1.820228383527083,0.029223455477066375,0.0026299772452465947,-0.014978376826170548,-0.00897567975455706,-0.17901213841510935,0.48168080584379735,-0.0014287115556951974,0.18130426664461086,-0.018428493873773495,-0.07351832561352983","-1.6101510524749756,-2.6868388652801514,2.4867258071899414,-3.5320956707000732,-1.545846700668335,0.0019301881548017263,224.99981689453125"
5.381999999999629,"-1.620193938711889,-2.489392487780811,2.6673474978960066,-3.473115534735438,-1.5485114921373166,0.0016857583924260202,0.7078946813999143,-0.004383927431236827,0.7058290696783042,-0.6722954880100526,0.7078298632110156,0.00032742146535058727,0.7085157591957204,-0.6809903012701165","0.05574679404806018,-1.665249761728239,-1.4598889119398701,-1.1436160403663507,0.03099809078207324,0.00260509464326905,0.002245041533541412,-0.0685675873344506,-0.058435668809785374,0.25985131713723997,0.013991779869882124,0.023850954800578555,-0.0038227376249021505,-0.05777424347271892","-1.6098827123641968,-2.6868388652801514,2.4867258071899414,-3.5320956707000732,-1.545249342918396,0.001958844717592001,224.99981689453125"
5.391999999999628,"-1.6196714601621895,-2.507056942401411,2.651871761793015,-3.4822560261868847,-1.5482018555951633,0.00171187958296353,0.7078704591371009,-0.004778777596625996,0.7053564247961706,-0.670549222526222,0.7078808757606679,0.00014177355208600713,0.7081357606022886,-0.6803432275264653","0.0522716552936107,-1.8266620140802872,-1.5893173743491207,-0.5936957710117103,0.03098906048537731,0.002623715462133985,-0.00530805596722669,0.0024729557035595845,-0.014220648050842706,0.04770195671920856,-0.003565601973176617,-0.024227773901439927,-0.03561722597153533,0.09264413877357577","-1.615189552307129,-2.6868388652801514,2.4867258071899414,-3.5320956707000732,-1.5449693202972412,0.0019867289811372757,224.99981689453125"
5.401999999999627,"-1.6191395271388127,-2.5250107981893732,2.6363549013680365,-3.4872537355859548,-1.5478915212765378,0.0017382015997743018,0.7078289024269887,-0.004391531446936134,0.7054410084290462,-0.6708888219273285,0.7078413789600201,3.475588263261206e-05,0.7078953079908074,-0.679747177715393","-0.11154770197379307,-1.628979657847021,-1.4180336476187516,-0.5871622974431352,0.033683731576816256,0.0025945554564954913,-0.005152865660953208,0.11182298871031367,0.030086496127119,-0.17378927563862545,-0.005644235631792973,0.013834771263109134,-0.0022901225694036322,0.02155877381103238","-1.6485779285430908,-2.403184652328491,2.5074315071105957,-3.643036365509033,-1.5446761846542358,0.0020088341552764177,224.9998016357422"
5.411999999999626,"-1.6191792451990816,-2.538679604254636,2.623357249464857,-3.495385132016793,-1.5475635208490157,0.0017642709539780151,0.7077998296428695,-0.0029746828632200065,0.7061418729643513,-0.6733652802154161,0.7078028248575823,0.00014028708025242564,0.7077930031465867,-0.6796864410157901","0.02981976666317171,-1.4688313905039865,-1.1460075579656177,-1.0707620692364033,0.027211266580773028,0.0026005880671190985,-0.0007361653278468658,0.1872992935871103,0.07177642766229281,-0.3656172262189201,0.0003966962731229936,0.007260648893177366,0.026183208401198213,0.006815264113340895","-1.613247036933899,-2.800562620162964,2.3087456226348877,-3.6190900802612305,-1.5447931289672852,0.0020382062066346407,224.9998016357422"
5.421999999999625,"-1.6186326399087463,-2.5563947155818596,2.6107587216605075,-3.5065389580272197,-1.5472787877494822,0.0017905528499294727,0.7077945962998564,-0.0008357074152836476,0.7072315436146535,-0.6776190332395409,0.7078066518395509,0.00012349752873266936,0.7078580281543361,-0.6796191043835277","0.05548257921785116,-2.150749096289707,-1.4389175834170163,-1.0946344989657335,0.029202392829404664,0.002644828558880861,-0.0010828372687733895,0.26219738420103184,0.1468883396794702,-0.5249793711532624,-0.0006702752287646871,-0.007120798154152554,-0.004726798268198641,0.007503208506058014","-1.6087749004364014,-2.800562620162964,2.3087456226348877,-3.6190900802612305,-1.5442126989364624,0.002067752880975604,224.99981689453125"
5.431999999999624,"-1.6181350600782838,-2.5786216551745165,2.595056134301916,-3.517158963404101,-1.5469895888823582,0.0018168852737332497,0.7079654573122272,-0.004085258632889637,0.7074781439461006,-0.6795540226663228,0.7079217832632598,-0.0012056586402421935,0.7077101400333,-0.6794405388514717","0.046979043582732936,-2.245675215408474,-1.7721206554649005,-1.0092163550937463,0.02825766653339859,0.0025692271454112034,0.010918645859160095,-0.056079301272467075,-0.18073677201099136,0.6505643396763473,0.0050224900563959375,0.014592831393026362,-0.04445011337003328,0.13721737819732782","-1.6142363548278809,-2.800562620162964,2.3087456226348877,-3.6190900802612305,-1.544097900390625,0.002079454716295004,224.99981689453125"
5.441999999999623,"-1.6176675547290105,-2.6005967834356594,2.57595952244134,-3.526881113366307,-1.5467117014660572,0.0018420236489231053,0.7079227708515761,-0.0042995507839739015,0.7060862139814894,-0.6738250609223789,0.7078791947241209,-0.0007028253160779496,0.7075921050264716,-0.6788520298197476","0.045666428260381454,-2.105138462794287,-2.1162478065676575,-0.9170954780413209,0.0271080570228354,0.0024320477218617883,-0.008835803260631702,-0.051275084850793295,-0.09433280773779554,0.40846947383432297,-0.00494191058590915,0.08168701347255698,0.027775253696973774,-0.07332338519220738","-1.6143746376037598,-2.800562620162964,2.3087456226348877,-3.6190900802612305,-1.5439444780349731,0.0020905686542391777,224.99981689453125"
5.451999999999622,"-1.6172198500550887,-2.6209014794591394,2.5535158028662726,-3.5357023380709904,-1.5464454350331227,0.00186581754985458,0.7078593330234352,-0.004823455093205545,0.7053670156982379,-0.6707682188993285,0.7078503793268632,0.00019022038639413577,0.7079913407469044,-0.6801421311521619","0.0439913193971682,-1.9199830193915435,-2.355899344710171,-0.8338841512728343,0.025715272754329263,0.0023029640703159495,-0.0022400337542779146,-0.015344800661638527,-0.05860253824872806,0.16657826765372608,0.0030298479631960373,-1.4345791947737014,0.005248792852592766,-0.09751047726994641","-1.614558219909668,-2.800562620162964,2.3087456226348877,-3.6190900802612305,-1.5438238382339478,0.002101097721606493,224.9998016357422"
5.4619999999996205,"-1.6167823682131353,-2.6394148551634204,2.5303392582429094,-3.5437364942234644,-1.5461922959257814,0.0018883608311544432,0.7078718115768623,-0.004864109147244146,0.705165142691062,-0.6699971956638098,0.7078987528919712,-0.0032053763024525147,0.7070154826370668,-0.6768784183787184","0.043305875307459066,-1.75072188204031,-2.225955013439992,-0.758124052409189,0.024513201910302134,0.002183287229400614,-0.006481029211691306,0.04067158423978735,0.013727953473011095,-0.04995832550243901,-0.007463717308316899,0.02231725962347305,-0.0912433799280992,0.3549654758149664","-1.6430100202560425,-2.6794302463531494,2.3198506832122803,-3.487042188644409,-1.5438755750656128,0.002108426997438073,224.99977111816406"
5.473999999999619,"-1.6165043956336007,-2.657504563262247,2.505174971842883,-3.5512731744587316,-1.5459072946735977,0.0019138363749605252,0.7077926186497828,-0.003782674278170296,0.7057035043887391,-0.6719464748204463,0.7077997412856072,-0.0030635119853486413,0.7063174651893038,-0.6742633635105666","0.028125147886965626,-1.060247228750663,-1.9147384909241714,-0.5809818178945606,0.02299139608623441,0.0020247851697694015,-0.005166882341653095,0.17490999906626004,0.08702278382589557,-0.31558632271762715,-0.006770931590957845,0.0407432657628629,-0.01536268128204371,0.04046826146737313","-1.6227532625198364,-2.6794302463531494,2.3198506832122803,-3.705767869949341,-1.5435826778411865,0.002119565848261118,224.99981689453125"
5.483999999999618,"-1.616096286455405,-2.6655031399582674,2.4869141712847798,-3.5594607544371346,-1.5456818744165657,0.001933609206805634,0.7077376946913971,-0.0016039597794751427,0.706799971523697,-0.6759761005567657,0.7077333399096034,-0.0023550789268248513,0.70640917516616,-0.6747863800873592","0.045602969455195576,-0.48474420827218173,-1.6981418204692067,-1.1608733581436732,0.021822280949483106,0.0019131940381458734,-0.00498758674855858,0.27747414796689635,0.14460094202006255,-0.5333738656588931,-0.005383104535582789,0.11684349406447507,0.04867660957331463,-0.18656153110891655","-1.6147526502609253,-2.6794302463531494,2.3198506832122803,-3.7445991039276123,-1.5434578657150269,0.002129070693627,224.99981689453125"
5.493999999999617,"-1.6153181086884791,-2.6696469794025366,2.470775442438835,-3.5726669953986705,-1.5454673071779843,0.0019522910392450739,0.7077698724262994,0.0003940763706531505,0.7079928514397639,-0.6803315753733327,0.7077549790060409,-0.0009088028168675957,0.7072044477954045,-0.6774960692080793","-0.026471769213895935,-0.668098382407323,-1.4802869121535065,-1.213420459013574,0.019714658082071245,0.0017996437611105718,0.0083461496898179,-0.02796053549012359,-0.027584821597586885,-0.010764743383661068,0.00738210854530565,0.18573867379868755,0.12961845759737453,-0.37816590671829925","-1.635425329208374,-2.8470029830932617,2.23606538772583,-3.6546151638031006,-1.5435752868652344,0.0021323536057025194,224.9998321533203"
5.503999999999616,"-1.61491162300026,-2.6792348162240356,2.45501049578796,-3.5822014887643476,-1.5452720862810436,0.001970132270948017,0.7078393282029057,-0.0002735996989047457,0.7078510779834796,-0.6799200533132053,0.707835240121056,0.0003777141427074575,0.7080952948035155,-0.6805174544045725","0.06253171938286478,-1.3378459212466205,-1.7290296116174595,-0.695928738174993,0.019500161256124682,0.0017445879674569083,0.0038239100395459228,0.016877523420817192,-0.007907813958679028,0.046522111065534305,0.0066742976815688795,-0.02306856943320991,-0.01831895857530305,0.030158747980906772","-1.598786473274231,-2.8470029830932617,2.23606538772583,-3.6546151638031006,-1.5431994199752808,0.0021531733218580484,224.99984741210938"
5.513999999999615,"-1.614477972248871,-2.693632835732238,2.436689651439414,-3.588981376555586,-1.5450764915642974,0.001987533265273041,0.7078348963089337,0.00012886239638419602,0.7079241898377512,-0.6800491875775084,0.7078451662273793,0.00016381327861871698,0.7079222075485375,-0.6799613141338099","0.03571380916049931,-1.5203416140848203,-1.9116167601676815,-0.6502630538893523,0.019628378655864455,0.0017376358620688585,0.00014585937932471067,-1.0082430764302244,0.011123489882655843,-0.05148458597078576,-0.0016389117634821402,-0.010400525577444085,-0.015113798269615734,0.04453788087832451","-1.611509919166565,-2.8470029830932617,2.23606538772583,-3.6546151638031006,-1.543036699295044,0.0021687739063054323,224.99984741210938"
5.523999999999614,"-1.6140916270709105,-2.708799735824734,2.4178806119151792,-3.595273023729376,-1.5448804479614664,0.002004909365223728,0.7078711996097862,-0.0021557618249903802,0.7073088564057105,-0.677846365388944,0.7078635200169106,8.761280922911396e-05,0.7078647044411474,-0.6797101666184123","0.039574508413354026,-1.4889382632849582,-1.80982514687276,-0.5967534589406454,0.019581383125364768,0.0017367306574185752,-0.004616950297619359,0.042342887992890314,-0.05091315874136998,0.2024960518196655,-0.004157547887470944,-0.003805313012908247,-0.006127092067224272,0.014518076704946942","-1.6115281581878662,-2.8470029830932617,2.23606538772583,-3.6546151638031006,-1.5428297519683838,0.0021861507557332516,224.99984741210938"
